,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,27081,1827081,1827081,21.0
1,27082,1827082,1827082,8.0
2,27083,1827083,1827083,7.0
3,27084,1827084,1827084,7.0
4,27085,1827085,1827085,7.0
5,27086,1827086,1827086,7.0
6,27087,1827087,1827087,7.0
7,27088,1827088,1827088,7.0
8,27089,1827089,1827089,7.0
9,27090,1827090,1827090,12.0
10,27091,1827091,1827091,12.0
11,27092,1827092,1827092,12.0
12,27093,1827093,1827093,12.0
13,27094,1827094,1827094,12.0
14,27095,1827095,1827095,12.0
15,27096,1827096,1827096,12.0
16,27097,1827097,1827097,12.0
17,27098,1827098,1827098,17.0
18,27099,1827099,1827099,17.0
19,27100,1827100,1827100,17.0
20,27101,1827101,1827101,17.0
21,27102,1827102,1827102,17.0
22,27103,1827103,1827103,18.0
23,27104,1827104,1827104,15.0
24,27105,1827105,1827105,17.0
25,27106,1827106,1827106,17.0
26,27107,1827107,1827107,17.0
27,27108,1827108,1827108,17.0
28,27109,1827109,1827109,17.0
29,27110,1827110,1827110,17.0
30,27111,1827111,1827111,17.0
31,27112,1827112,1827112,17.0
32,27113,1827113,1827113,17.0
33,27114,1827114,1827114,18.0
34,27115,1827115,1827115,17.0
35,27116,1827116,1827116,17.0
36,27117,1827117,1827117,17.0
37,27118,1827118,1827118,17.0
38,27119,1827119,1827119,18.0
39,27120,1827120,1827120,17.0
40,27121,1827121,1827121,17.0
41,27122,1827122,1827122,17.0
42,27123,1827123,1827123,18.0
43,27124,1827124,1827124,17.0
44,27125,1827125,1827125,17.0
45,27126,1827126,1827126,17.0
46,27127,1827127,1827127,17.0
47,27128,1827128,1827128,17.0
48,27129,1827129,1827129,17.0
49,27130,1827130,1827130,17.0
50,27131,1827131,1827131,17.0
51,27132,1827132,1827132,17.0
52,27133,1827133,1827133,7.0
53,27134,1827134,1827134,7.0
54,27135,1827135,1827135,7.0
55,27136,1827136,1827136,7.0
56,27137,1827137,1827137,11.0
57,27138,1827138,1827138,211.0
58,27139,1827139,1827139,16.0
59,27140,1827140,1827140,11.0
60,27141,1827141,1827141,163.0
61,27142,1827142,1827142,191.0
62,27143,1827143,1827143,85.0
63,27144,1827144,1827144,11.0
64,27145,1827145,1827145,77.0
65,27146,1827146,1827146,188.0
66,27147,1827147,1827147,124.0
67,27148,1827148,1827148,38.0
68,27149,1827149,1827149,37.0
69,27150,1827150,1827150,147.0
70,27151,1827151,1827151,146.0
71,27152,1827152,1827152,87.0
72,27153,1827153,1827153,44.0
73,27154,1827154,1827154,91.0
74,27155,1827155,1827155,7.0
75,27156,1827156,1827156,7.0
76,27157,1827157,1827157,7.0
77,27158,1827158,1827158,127.0
78,27159,1827159,1827159,30.0
79,27160,1827160,1827160,107.0
80,27161,1827161,1827161,147.0
81,27162,1827162,1827162,115.0
82,27163,1827163,1827163,80.0
83,27164,1827164,1827164,48.0
84,27165,1827165,1827165,118.0
85,27166,1827166,1827166,143.0
86,27167,1827167,1827167,105.0
87,27168,1827168,1827168,38.0
88,27169,1827169,1827169,52.0
89,27170,1827170,1827170,130.0
90,27171,1827171,1827171,128.0
91,27172,1827172,1827172,69.0
92,27173,1827173,1827173,45.0
93,27174,1827174,1827174,100.0
94,27175,1827175,1827175,7.0
95,27176,1827176,1827176,7.0
96,27177,1827177,1827177,7.0
97,27178,1827178,1827178,117.0
98,27179,1827179,1827179,21.0
99,27180,1827180,1827180,108.0
100,27181,1827181,1827181,146.0
101,27182,1827182,1827182,100.0
102,27183,1827183,1827183,62.0
103,27184,1827184,1827184,51.0
104,27185,1827185,1827185,122.0
105,27186,1827186,1827186,132.0
106,27187,1827187,1827187,70.0
107,27188,1827188,1827188,43.0
108,27189,1827189,1827189,68.0
109,27190,1827190,1827190,121.0
110,27191,1827191,1827191,119.0
111,27192,1827192,1827192,76.0
112,27193,1827193,1827193,56.0
113,27194,1827194,1827194,95.0
114,27195,1827195,1827195,10.0
115,27196,1827196,1827196,7.0
116,27197,1827197,1827197,7.0
117,27198,1827198,1827198,98.0
118,27199,1827199,1827199,90.0
119,27200,1827200,1827200,145.0
120,27201,1827201,1827201,21.0
121,27202,1827202,1827202,17.0
122,27203,1827203,1827203,17.0
123,27204,1827204,1827204,17.0
124,27205,1827205,1827205,18.0
125,27206,1827206,1827206,17.0
126,27207,1827207,1827207,17.0
127,27208,1827208,1827208,17.0
128,27209,1827209,1827209,17.0
129,27210,1827210,1827210,17.0
130,27211,1827211,1827211,17.0
131,27212,1827212,1827212,17.0
132,27213,1827213,1827213,8.0
133,27214,1827214,1827214,7.0
134,27215,1827215,1827215,7.0
135,27216,1827216,1827216,7.0
136,27217,1827217,1827217,116.0
137,27218,1827218,1827218,81.0
138,27219,1827219,1827219,163.0
139,27220,1827220,1827220,124.0
140,27221,1827221,1827221,113.0
141,27222,1827222,1827222,55.0
142,27223,1827223,1827223,118.0
143,27224,1827224,1827224,169.0
144,27225,1827225,1827225,123.0
145,27226,1827226,1827226,73.0
146,27227,1827227,1827227,131.0
147,27228,1827228,1827228,170.0
148,27229,1827229,1827229,126.0
149,27230,1827230,1827230,93.0
150,27231,1827231,1827231,56.0
151,27232,1827232,1827232,119.0
152,27233,1827233,1827233,147.0
153,27234,1827234,1827234,157.0
154,27235,1827235,1827235,7.0
155,27236,1827236,1827236,7.0
156,27237,1827237,1827237,72.0
157,27238,1827238,1827238,147.0
158,27239,1827239,1827239,74.0
159,27240,1827240,1827240,95.0
160,27241,1827241,1827241,122.0
161,27242,1827242,1827242,93.0
162,27243,1827243,1827243,98.0
163,27244,1827244,1827244,95.0
164,27245,1827245,1827245,131.0
165,27246,1827246,1827246,106.0
166,27247,1827247,1827247,118.0
167,27248,1827248,1827248,132.0
168,27249,1827249,1827249,77.0
169,27250,1827250,1827250,107.0
170,27251,1827251,1827251,123.0
171,27252,1827252,1827252,126.0
172,27253,1827253,1827253,108.0
173,27254,1827254,1827254,117.0
174,27255,1827255,1827255,7.0
175,27256,1827256,1827256,7.0
176,27257,1827257,1827257,7.0
177,27258,1827258,1827258,7.0
178,27259,1827259,1827259,27.0
179,27260,1827260,1827260,210.0
180,27261,1827261,1827261,60.0
181,27262,1827262,1827262,91.0
182,27263,1827263,1827263,141.0
183,27264,1827264,1827264,146.0
184,27265,1827265,1827265,87.0
185,27266,1827266,1827266,86.0
186,27267,1827267,1827267,73.0
187,27268,1827268,1827268,130.0
188,27269,1827269,1827269,64.0
189,27270,1827270,1827270,130.0
190,27271,1827271,1827271,88.0
191,27272,1827272,1827272,100.0
192,27273,1827273,1827273,105.0
193,27274,1827274,1827274,160.0
194,27275,1827275,1827275,82.0
195,27276,1827276,1827276,118.0
196,27277,1827277,1827277,8.0
197,27278,1827278,1827278,7.0
198,27279,1827279,1827279,18.0
199,27280,1827280,1827280,242.0
200,27281,1827281,1827281,45.0
201,27282,1827282,1827282,126.0
202,27283,1827283,1827283,132.0
203,27284,1827284,1827284,83.0
204,27285,1827285,1827285,86.0
205,27286,1827286,1827286,157.0
206,27287,1827287,1827287,125.0
207,27288,1827288,1827288,54.0
208,27289,1827289,1827289,102.0
209,27290,1827290,1827290,101.0
210,27291,1827291,1827291,116.0
211,27292,1827292,1827292,77.0
212,27293,1827293,1827293,115.0
213,27294,1827294,1827294,91.0
214,27295,1827295,1827295,86.0
215,27296,1827296,1827296,133.0
216,27297,1827297,1827297,7.0
217,27298,1827298,1827298,7.0
218,27299,1827299,1827299,7.0
219,27300,1827300,1827300,206.0
220,27301,1827301,1827301,95.0
221,27302,1827302,1827302,110.0
222,27303,1827303,1827303,101.0
223,27304,1827304,1827304,99.0
224,27305,1827305,1827305,132.0
225,27306,1827306,1827306,70.0
226,27307,1827307,1827307,104.0
227,27308,1827308,1827308,135.0
228,27309,1827309,1827309,100.0
229,27310,1827310,1827310,55.0
230,27311,1827311,1827311,125.0
231,27312,1827312,1827312,125.0
232,27313,1827313,1827313,130.0
233,27314,1827314,1827314,69.0
234,27315,1827315,1827315,118.0
235,27316,1827316,1827316,136.0
236,27317,1827317,1827317,7.0
237,27318,1827318,1827318,7.0
238,27319,1827319,1827319,7.0
239,27320,1827320,1827320,190.0
240,27321,1827321,1827321,26.0
241,27322,1827322,1827322,103.0
242,27323,1827323,1827323,97.0
243,27324,1827324,1827324,135.0
244,27325,1827325,1827325,97.0
245,27326,1827326,1827326,111.0
246,27327,1827327,1827327,158.0
247,27328,1827328,1827328,87.0
248,27329,1827329,1827329,98.0
249,27330,1827330,1827330,109.0
250,27331,1827331,1827331,98.0
251,27332,1827332,1827332,121.0
252,27333,1827333,1827333,137.0
253,27334,1827334,1827334,92.0
254,27335,1827335,1827335,90.0
255,27336,1827336,1827336,114.0
256,27337,1827337,1827337,7.0
257,27338,1827338,1827338,7.0
258,27339,1827339,1827339,7.0
259,27340,1827340,1827340,114.0
260,27341,1827341,1827341,72.0
261,27342,1827342,1827342,158.0
262,27343,1827343,1827343,113.0
263,27344,1827344,1827344,86.0
264,27345,1827345,1827345,159.0
265,27346,1827346,1827346,65.0
266,27347,1827347,1827347,70.0
267,27348,1827348,1827348,133.0
268,27349,1827349,1827349,116.0
269,27350,1827350,1827350,78.0
270,27351,1827351,1827351,94.0
271,27352,1827352,1827352,123.0
272,27353,1827353,1827353,56.0
273,27354,1827354,1827354,147.0
274,27355,1827355,1827355,144.0
275,27356,1827356,1827356,85.0
276,27357,1827357,1827357,7.0
277,27358,1827358,1827358,7.0
278,27359,1827359,1827359,6.0
279,27360,1827360,1827360,115.0
280,27361,1827361,1827361,63.0
281,27362,1827362,1827362,102.0
282,27363,1827363,1827363,142.0
283,27364,1827364,1827364,120.0
284,27365,1827365,1827365,102.0
285,27366,1827366,1827366,89.0
286,27367,1827367,1827367,113.0
287,27368,1827368,1827368,91.0
288,27369,1827369,1827369,116.0
289,27370,1827370,1827370,76.0
290,27371,1827371,1827371,95.0
291,27372,1827372,1827372,168.0
292,27373,1827373,1827373,109.0
293,27374,1827374,1827374,69.0
294,27375,1827375,1827375,101.0
295,27376,1827376,1827376,150.0
296,27377,1827377,1827377,40.0
297,27378,1827378,1827378,7.0
298,27379,1827379,1827379,7.0
299,27380,1827380,1827380,121.0
300,27381,1827381,1827381,72.0
301,27382,1827382,1827382,141.0
302,27383,1827383,1827383,101.0
303,27384,1827384,1827384,112.0
304,27385,1827385,1827385,100.0
305,27386,1827386,1827386,109.0
306,27387,1827387,1827387,117.0
307,27388,1827388,1827388,82.0
308,27389,1827389,1827389,125.0
309,27390,1827390,1827390,99.0
310,27391,1827391,1827391,138.0
311,27392,1827392,1827392,84.0
312,27393,1827393,1827393,125.0
313,27394,1827394,1827394,72.0
314,27395,1827395,1827395,112.0
315,27396,1827396,1827396,95.0
316,27397,1827397,1827397,36.0
317,27398,1827398,1827398,7.0
318,27399,1827399,1827399,7.0
319,27400,1827400,1827400,110.0
320,27401,1827401,1827401,78.0
321,27402,1827402,1827402,132.0
322,27403,1827403,1827403,79.0
323,27404,1827404,1827404,108.0
324,27405,1827405,1827405,142.0
325,27406,1827406,1827406,104.0
326,27407,1827407,1827407,81.0
327,27408,1827408,1827408,118.0
328,27409,1827409,1827409,109.0
329,27410,1827410,1827410,86.0
330,27411,1827411,1827411,110.0
331,27412,1827412,1827412,83.0
332,27413,1827413,1827413,90.0
333,27414,1827414,1827414,113.0
334,27415,1827415,1827415,103.0
335,27416,1827416,1827416,99.0
336,27417,1827417,1827417,103.0
337,27418,1827418,1827418,7.0
338,27419,1827419,1827419,7.0
339,27420,1827420,1827420,99.0
340,27421,1827421,1827421,132.0
341,27422,1827422,1827422,105.0
342,27423,1827423,1827423,106.0
343,27424,1827424,1827424,80.0
344,27425,1827425,1827425,104.0
345,27426,1827426,1827426,108.0
346,27427,1827427,1827427,87.0
347,27428,1827428,1827428,115.0
348,27429,1827429,1827429,128.0
