,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,125435,4915435,4915435,120.0
1,125436,4915436,4915436,8.0
2,125437,4915437,4915437,7.0
3,125438,4915438,4915438,7.0
4,125439,4915439,4915439,7.0
5,125440,4915440,4915440,7.0
6,125441,4915441,4915441,7.0
7,125442,4915442,4915442,7.0
8,125443,4915443,4915443,7.0
9,125444,4915444,4915444,7.0
10,125445,4915445,4915445,12.0
11,125446,4915446,4915446,12.0
12,125447,4915447,4915447,17.0
13,125448,4915448,4915448,12.0
14,125449,4915449,4915449,12.0
15,125450,4915450,4915450,12.0
16,125451,4915451,4915451,11.0
17,125452,4915452,4915452,12.0
18,125453,4915453,4915453,17.0
19,125454,4915454,4915454,17.0
20,125455,4915455,4915455,18.0
21,125456,4915456,4915456,17.0
22,125457,4915457,4915457,17.0
23,125458,4915458,4915458,17.0
24,125459,4915459,4915459,17.0
25,125460,4915460,4915460,17.0
26,125461,4915461,4915461,17.0
27,125462,4915462,4915462,17.0
28,125463,4915463,4915463,17.0
29,125464,4915464,4915464,17.0
30,125465,4915465,4915465,17.0
31,125466,4915466,4915466,17.0
32,125467,4915467,4915467,17.0
33,125468,4915468,4915468,17.0
34,125469,4915469,4915469,17.0
35,125470,4915470,4915470,17.0
36,125471,4915471,4915471,17.0
37,125472,4915472,4915472,17.0
38,125473,4915473,4915473,17.0
39,125474,4915474,4915474,17.0
40,125475,4915475,4915475,16.0
41,125476,4915476,4915476,17.0
42,125477,4915477,4915477,17.0
43,125478,4915478,4915478,7.0
44,125479,4915479,4915479,7.0
45,125480,4915480,4915480,7.0
46,125481,4915481,4915481,7.0
47,125482,4915482,4915482,17.0
48,125483,4915483,4915483,190.0
49,125484,4915484,4915484,58.0
50,125485,4915485,4915485,15.0
51,125486,4915486,4915486,81.0
52,125487,4915487,4915487,159.0
53,125488,4915488,4915488,96.0
54,125489,4915489,4915489,44.0
55,125490,4915490,4915490,33.0
56,125491,4915491,4915491,118.0
57,125492,4915492,4915492,121.0
58,125493,4915493,4915493,69.0
59,125494,4915494,4915494,32.0
60,125495,4915495,4915495,83.0
61,125496,4915496,4915496,137.0
62,125497,4915497,4915497,89.0
63,125498,4915498,4915498,47.0
64,125499,4915499,4915499,46.0
65,125500,4915500,4915500,7.0
66,125501,4915501,4915501,7.0
67,125502,4915502,4915502,19.0
68,125503,4915503,4915503,171.0
69,125504,4915504,4915504,58.0
70,125505,4915505,4915505,26.0
71,125506,4915506,4915506,80.0
72,125507,4915507,4915507,123.0
73,125508,4915508,4915508,82.0
74,125509,4915509,4915509,47.0
75,125510,4915510,4915510,49.0
76,125511,4915511,4915511,100.0
77,125512,4915512,4915512,91.0
78,125513,4915513,4915513,69.0
79,125514,4915514,4915514,47.0
80,125515,4915515,4915515,92.0
81,125516,4915516,4915516,110.0
82,125517,4915517,4915517,87.0
83,125518,4915518,4915518,34.0
84,125519,4915519,4915519,17.0
85,125520,4915520,4915520,17.0
86,125521,4915521,4915521,17.0
87,125522,4915522,4915522,17.0
88,125523,4915523,4915523,16.0
89,125524,4915524,4915524,17.0
90,125525,4915525,4915525,17.0
91,125526,4915526,4915526,17.0
92,125527,4915527,4915527,17.0
93,125528,4915528,4915528,7.0
94,125529,4915529,4915529,7.0
95,125530,4915530,4915530,7.0
96,125531,4915531,4915531,7.0
97,125532,4915532,4915532,93.0
98,125533,4915533,4915533,120.0
99,125534,4915534,4915534,139.0
100,125535,4915535,4915535,88.0
101,125536,4915536,4915536,57.0
102,125537,4915537,4915537,105.0
103,125538,4915538,4915538,108.0
104,125539,4915539,4915539,99.0
105,125540,4915540,4915540,90.0
106,125541,4915541,4915541,84.0
107,125542,4915542,4915542,84.0
108,125543,4915543,4915543,75.0
109,125544,4915544,4915544,100.0
110,125545,4915545,4915545,93.0
111,125546,4915546,4915546,100.0
112,125547,4915547,4915547,78.0
113,125548,4915548,4915548,101.0
114,125549,4915549,4915549,96.0
115,125550,4915550,4915550,7.0
116,125551,4915551,4915551,7.0
117,125552,4915552,4915552,29.0
118,125553,4915553,4915553,127.0
119,125554,4915554,4915554,74.0
120,125555,4915555,4915555,91.0
