,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,41655,4391655,4391655,11.0
1,41656,4391656,4391656,7.0
2,41657,4391657,4391657,8.0
3,41658,4391658,4391658,7.0
4,41659,4391659,4391659,6.0
5,41660,4391660,4391660,7.0
6,41661,4391661,4391661,7.0
7,41662,4391662,4391662,7.0
8,41663,4391663,4391663,12.0
9,41664,4391664,4391664,12.0
10,41665,4391665,4391665,13.0
11,41666,4391666,4391666,12.0
12,41667,4391667,4391667,12.0
13,41668,4391668,4391668,12.0
14,41669,4391669,4391669,12.0
15,41670,4391670,4391670,12.0
16,41671,4391671,4391671,18.0
17,41672,4391672,4391672,18.0
18,41673,4391673,4391673,18.0
19,41674,4391674,4391674,18.0
20,41675,4391675,4391675,18.0
21,41676,4391676,4391676,17.0
22,41677,4391677,4391677,18.0
23,41678,4391678,4391678,18.0
24,41679,4391679,4391679,17.0
25,41680,4391680,4391680,17.0
26,41681,4391681,4391681,18.0
27,41682,4391682,4391682,18.0
28,41683,4391683,4391683,18.0
29,41684,4391684,4391684,18.0
30,41685,4391685,4391685,17.0
31,41686,4391686,4391686,18.0
32,41687,4391687,4391687,17.0
33,41688,4391688,4391688,18.0
34,41689,4391689,4391689,18.0
35,41690,4391690,4391690,18.0
36,41691,4391691,4391691,18.0
37,41692,4391692,4391692,18.0
38,41693,4391693,4391693,18.0
39,41694,4391694,4391694,18.0
40,41695,4391695,4391695,18.0
41,41696,4391696,4391696,17.0
42,41697,4391697,4391697,17.0
43,41698,4391698,4391698,18.0
44,41699,4391699,4391699,18.0
45,41700,4391700,4391700,18.0
46,41701,4391701,4391701,18.0
47,41702,4391702,4391702,18.0
48,41703,4391703,4391703,7.0
49,41704,4391704,4391704,7.0
50,41705,4391705,4391705,7.0
51,41706,4391706,4391706,7.0
52,41707,4391707,4391707,131.0
53,41708,4391708,4391708,8.0
54,41709,4391709,4391709,133.0
55,41710,4391710,4391710,211.0
56,41711,4391711,4391711,91.0
57,41712,4391712,4391712,48.0
58,41713,4391713,4391713,59.0
59,41714,4391714,4391714,124.0
60,41715,4391715,4391715,104.0
61,41716,4391716,4391716,82.0
62,41717,4391717,4391717,67.0
63,41718,4391718,4391718,101.0
64,41719,4391719,4391719,122.0
65,41720,4391720,4391720,79.0
66,41721,4391721,4391721,83.0
67,41722,4391722,4391722,62.0
68,41723,4391723,4391723,106.0
69,41724,4391724,4391724,7.0
70,41725,4391725,4391725,7.0
71,41726,4391726,4391726,7.0
72,41727,4391727,4391727,123.0
73,41728,4391728,4391728,52.0
74,41729,4391729,4391729,94.0
75,41730,4391730,4391730,120.0
76,41731,4391731,4391731,87.0
77,41732,4391732,4391732,71.0
78,41733,4391733,4391733,104.0
79,41734,4391734,4391734,113.0
80,41735,4391735,4391735,118.0
81,41736,4391736,4391736,42.0
82,41737,4391737,4391737,17.0
83,41738,4391738,4391738,17.0
84,41739,4391739,4391739,17.0
85,41740,4391740,4391740,17.0
86,41741,4391741,4391741,18.0
87,41742,4391742,4391742,17.0
88,41743,4391743,4391743,17.0
89,41744,4391744,4391744,17.0
90,41745,4391745,4391745,18.0
91,41746,4391746,4391746,18.0
92,41747,4391747,4391747,18.0
93,41748,4391748,4391748,7.0
94,41749,4391749,4391749,7.0
