,Unnamed: 0,dishwasher
2096376,2096376,15.0
2096377,2096377,15.0
2096378,2096378,15.0
2096379,2096379,14.0
2096380,2096380,15.0
2096381,2096381,15.0
2096382,2096382,15.0
2096383,2096383,16.0
2096384,2096384,16.0
2096385,2096385,16.0
2096386,2096386,17.0
2096387,2096387,18.0
2096388,2096388,18.0
2096389,2096389,17.0
2096390,2096390,17.0
2096391,2096391,17.0
2096392,2096392,17.0
2096393,2096393,15.0
2096394,2096394,14.0
2096395,2096395,13.0
2096396,2096396,13.0
2096397,2096397,13.0
2096398,2096398,13.0
2096399,2096399,13.0
2096400,2096400,13.0
2096401,2096401,14.0
2096402,2096402,14.0
2096403,2096403,14.0
2096404,2096404,14.0
2096405,2096405,15.0
2096406,2096406,15.0
2096407,2096407,16.0
2096408,2096408,16.0
2096409,2096409,17.0
2096410,2096410,17.0
2096411,2096411,17.0
2096412,2096412,17.0
2096413,2096413,17.0
2096414,2096414,16.0
2096415,2096415,14.0
2096416,2096416,13.0
2096417,2096417,13.0
2096418,2096418,12.0
2096419,2096419,12.0
2096420,2096420,13.0
2096421,2096421,13.0
2096422,2096422,14.0
2096423,2096423,14.0
2096424,2096424,14.0
2096425,2096425,15.0
2096426,2096426,15.0
2096427,2096427,16.0
2096428,2096428,16.0
2096429,2096429,17.0
2096430,2096430,17.0
2096431,2096431,17.0
2096432,2096432,17.0
2096433,2096433,15.0
2096434,2096434,15.0
2096435,2096435,14.0
2096436,2096436,13.0
2096437,2096437,13.0
2096438,2096438,13.0
2096439,2096439,12.0
2096440,2096440,13.0
2096441,2096441,13.0
2096442,2096442,14.0
2096443,2096443,14.0
2096444,2096444,14.0
2096445,2096445,14.0
2096446,2096446,15.0
2096447,2096447,15.0
2096448,2096448,15.0
2096449,2096449,16.0
2096450,2096450,16.0
2096451,2096451,17.0
2096452,2096452,17.0
2096453,2096453,17.0
2096454,2096454,17.0
2096455,2096455,16.0
2096456,2096456,16.0
2096457,2096457,14.0
2096458,2096458,13.0
2096459,2096459,13.0
2096460,2096460,13.0
2096461,2096461,13.0
2096462,2096462,12.0
2096463,2096463,13.0
2096464,2096464,13.0
2096465,2096465,13.0
2096466,2096466,14.0
2096467,2096467,14.0
2096468,2096468,14.0
2096469,2096469,15.0
2096470,2096470,15.0
2096471,2096471,15.0
2096472,2096472,16.0
2096473,2096473,16.0
2096474,2096474,16.0
2096475,2096475,16.0
2096476,2096476,17.0
2096477,2096477,17.0
2096478,2096478,17.0
2096479,2096479,17.0
2096480,2096480,17.0
2096481,2096481,17.0
2096482,2096482,16.0
2096483,2096483,17.0
2096484,2096484,16.0
2096485,2096485,15.0
2096486,2096486,15.0
2096487,2096487,14.0
2096488,2096488,14.0
2096489,2096489,13.0
2096490,2096490,13.0
2096491,2096491,13.0
2096492,2096492,13.0
2096493,2096493,13.0
2096494,2096494,3.0
2096495,2096495,3.0
2096496,2096496,3.0
2096497,2096497,3.0
2096498,2096498,3.0
2096499,2096499,3.0
2096500,2096500,3.0
2096501,2096501,3.0
2096502,2096502,3.0
2096503,2096503,3.0
2096504,2096504,3.0
2096505,2096505,3.0
2096506,2096506,3.0
2096507,2096507,7.0
2096508,2096508,7.0
2096509,2096509,7.0
2096510,2096510,7.0
2096511,2096511,7.0
2096512,2096512,7.0
2096513,2096513,7.0
2096514,2096514,7.0
2096515,2096515,7.0
2096516,2096516,7.0
2096517,2096517,7.0
2096518,2096518,7.0
2096519,2096519,7.0
2096520,2096520,7.0
2096521,2096521,7.0
2096522,2096522,7.0
2096523,2096523,7.0
2096524,2096524,7.0
2096525,2096525,7.0
2096526,2096526,7.0
2096527,2096527,7.0
2096528,2096528,7.0
2096529,2096529,7.0
2096530,2096530,7.0
2096531,2096531,7.0
2096532,2096532,7.0
2096533,2096533,7.0
2096534,2096534,7.0
2096535,2096535,7.0
2096536,2096536,7.0
2096537,2096537,7.0
2096538,2096538,7.0
2096539,2096539,7.0
2096540,2096540,7.0
2096541,2096541,7.0
2096542,2096542,7.0
2096543,2096543,7.0
2096544,2096544,7.0
2096545,2096545,7.0
2096546,2096546,7.0
2096547,2096547,7.0
2096548,2096548,7.0
2096549,2096549,7.0
2096550,2096550,7.0
2096551,2096551,7.0
2096552,2096552,7.0
2096553,2096553,7.0
2096554,2096554,7.0
2096555,2096555,7.0
2096556,2096556,7.0
2096557,2096557,7.0
2096558,2096558,7.0
2096559,2096559,7.0
2096560,2096560,7.0
2096561,2096561,7.0
2096562,2096562,7.0
2096563,2096563,7.0
2096564,2096564,7.0
2096565,2096565,7.0
2096566,2096566,7.0
2096567,2096567,7.0
2096568,2096568,7.0
2096569,2096569,7.0
2096570,2096570,7.0
2096571,2096571,7.0
2096572,2096572,7.0
2096573,2096573,7.0
2096574,2096574,7.0
2096575,2096575,7.0
2096576,2096576,7.0
2096577,2096577,7.0
2096578,2096578,7.0
2096579,2096579,7.0
2096580,2096580,7.0
2096581,2096581,7.0
2096582,2096582,7.0
2096583,2096583,7.0
2096584,2096584,3.0
2096585,2096585,3.0
2096586,2096586,3.0
2096587,2096587,3.0
2096588,2096588,3.0
2096589,2096589,3.0
2096590,2096590,3.0
2096591,2096591,3.0
2096592,2096592,3.0
2096593,2096593,3.0
2096594,2096594,3.0
2096595,2096595,3.0
2096596,2096596,3.0
2096597,2096597,3.0
2096598,2096598,3.0
2096599,2096599,3.0
2096600,2096600,3.0
2096601,2096601,3.0
2096602,2096602,167.0
2096603,2096603,160.0
2096604,2096604,130.0
2096605,2096605,138.0
2096606,2096606,133.0
2096607,2096607,130.0
2096608,2096608,135.0
2096609,2096609,131.0
2096610,2096610,131.0
2096611,2096611,133.0
2096612,2096612,132.0
2096613,2096613,129.0
2096614,2096614,793.0
2096615,2096615,783.0
2096616,2096616,779.0
2096617,2096617,780.0
2096618,2096618,780.0
2096619,2096619,779.0
2096620,2096620,779.0
2096621,2096621,773.0
2096622,2096622,772.0
2096623,2096623,770.0
2096624,2096624,761.0
2096625,2096625,777.0
2096626,2096626,770.0
2096627,2096627,767.0
2096628,2096628,770.0
2096629,2096629,762.0
2096630,2096630,766.0
2096631,2096631,766.0
2096632,2096632,765.0
2096633,2096633,765.0
2096634,2096634,760.0
2096635,2096635,759.0
2096636,2096636,761.0
2096637,2096637,763.0
2096638,2096638,749.0
2096639,2096639,763.0
2096640,2096640,762.0
2096641,2096641,764.0
2096642,2096642,765.0
2096643,2096643,760.0
2096644,2096644,756.0
2096645,2096645,768.0
2096646,2096646,760.0
2096647,2096647,761.0
2096648,2096648,763.0
2096649,2096649,754.0
2096650,2096650,761.0
2096651,2096651,762.0
2096652,2096652,752.0
2096653,2096653,762.0
2096654,2096654,763.0
2096655,2096655,752.0
2096656,2096656,762.0
2096657,2096657,764.0
2096658,2096658,750.0
2096659,2096659,766.0
2096660,2096660,768.0
2096661,2096661,755.0
2096662,2096662,768.0
2096663,2096663,760.0
2096664,2096664,757.0
2096665,2096665,762.0
2096666,2096666,756.0
2096667,2096667,772.0
2096668,2096668,761.0
2096669,2096669,754.0
2096670,2096670,768.0
2096671,2096671,765.0
2096672,2096672,752.0
2096673,2096673,762.0
2096674,2096674,770.0
2096675,2096675,759.0
2096676,2096676,767.0
2096677,2096677,766.0
2096678,2096678,758.0
2096679,2096679,759.0
2096680,2096680,767.0
2096681,2096681,759.0
2096682,2096682,757.0
2096683,2096683,757.0
2096684,2096684,775.0
2096685,2096685,754.0
2096686,2096686,758.0
