,Unnamed: 0,dishwasher
4650548,4650548,20.0
4650549,4650549,14.0
4650550,4650550,14.0
4650551,4650551,13.0
4650552,4650552,13.0
4650553,4650553,14.0
4650554,4650554,13.0
4650555,4650555,13.0
4650556,4650556,13.0
4650557,4650557,13.0
4650558,4650558,13.0
4650559,4650559,13.0
4650560,4650560,13.0
4650561,4650561,13.0
4650562,4650562,13.0
4650563,4650563,13.0
4650564,4650564,13.0
4650565,4650565,14.0
4650566,4650566,14.0
4650567,4650567,13.0
4650568,4650568,14.0
4650569,4650569,14.0
4650570,4650570,14.0
4650571,4650571,14.0
4650572,4650572,15.0
4650573,4650573,15.0
4650574,4650574,15.0
4650575,4650575,16.0
4650576,4650576,16.0
4650577,4650577,17.0
4650578,4650578,17.0
4650579,4650579,17.0
4650580,4650580,17.0
4650581,4650581,17.0
4650582,4650582,18.0
4650583,4650583,18.0
4650584,4650584,19.0
4650585,4650585,18.0
4650586,4650586,18.0
4650587,4650587,18.0
4650588,4650588,18.0
4650589,4650589,18.0
4650590,4650590,17.0
4650591,4650591,16.0
4650592,4650592,16.0
4650593,4650593,15.0
4650594,4650594,15.0
4650595,4650595,13.0
4650596,4650596,13.0
4650597,4650597,13.0
4650598,4650598,13.0
4650599,4650599,13.0
4650600,4650600,13.0
4650601,4650601,13.0
4650602,4650602,13.0
4650603,4650603,13.0
4650604,4650604,13.0
4650605,4650605,14.0
4650606,4650606,13.0
4650607,4650607,14.0
4650608,4650608,14.0
4650609,4650609,14.0
4650610,4650610,14.0
4650611,4650611,15.0
4650612,4650612,15.0
4650613,4650613,16.0
4650614,4650614,16.0
4650615,4650615,16.0
4650616,4650616,17.0
4650617,4650617,16.0
4650618,4650618,17.0
4650619,4650619,18.0
4650620,4650620,17.0
4650621,4650621,19.0
4650622,4650622,18.0
4650623,4650623,18.0
4650624,4650624,18.0
4650625,4650625,19.0
4650626,4650626,18.0
4650627,4650627,15.0
4650628,4650628,15.0
4650629,4650629,14.0
4650630,4650630,14.0
4650631,4650631,13.0
4650632,4650632,13.0
4650633,4650633,13.0
4650634,4650634,13.0
4650635,4650635,13.0
4650636,4650636,13.0
4650637,4650637,13.0
4650638,4650638,13.0
4650639,4650639,13.0
4650640,4650640,14.0
4650641,4650641,14.0
4650642,4650642,14.0
4650643,4650643,14.0
4650644,4650644,15.0
4650645,4650645,15.0
4650646,4650646,16.0
4650647,4650647,16.0
4650648,4650648,17.0
4650649,4650649,17.0
4650650,4650650,17.0
4650651,4650651,17.0
4650652,4650652,18.0
4650653,4650653,18.0
4650654,4650654,17.0
4650655,4650655,18.0
4650656,4650656,18.0
4650657,4650657,16.0
4650658,4650658,14.0
4650659,4650659,13.0
4650660,4650660,13.0
4650661,4650661,13.0
4650662,4650662,13.0
4650663,4650663,13.0
4650664,4650664,13.0
4650665,4650665,13.0
4650666,4650666,13.0
4650667,4650667,3.0
4650668,4650668,3.0
4650669,4650669,3.0
4650670,4650670,3.0
4650671,4650671,3.0
4650672,4650672,3.0
4650673,4650673,3.0
4650674,4650674,3.0
4650675,4650675,3.0
4650676,4650676,3.0
4650677,4650677,3.0
4650678,4650678,3.0
4650679,4650679,7.0
4650680,4650680,7.0
4650681,4650681,7.0
4650682,4650682,7.0
4650683,4650683,7.0
4650684,4650684,7.0
4650685,4650685,7.0
4650686,4650686,7.0
4650687,4650687,7.0
4650688,4650688,7.0
4650689,4650689,7.0
4650690,4650690,7.0
4650691,4650691,7.0
4650692,4650692,7.0
4650693,4650693,7.0
4650694,4650694,7.0
4650695,4650695,7.0
4650696,4650696,7.0
4650697,4650697,7.0
4650698,4650698,7.0
4650699,4650699,7.0
4650700,4650700,7.0
4650701,4650701,7.0
4650702,4650702,7.0
4650703,4650703,7.0
4650704,4650704,7.0
4650705,4650705,7.0
4650706,4650706,7.0
4650707,4650707,7.0
4650708,4650708,7.0
4650709,4650709,7.0
4650710,4650710,7.0
4650711,4650711,7.0
4650712,4650712,7.0
4650713,4650713,7.0
4650714,4650714,7.0
4650715,4650715,7.0
4650716,4650716,7.0
4650717,4650717,7.0
4650718,4650718,7.0
4650719,4650719,7.0
4650720,4650720,7.0
4650721,4650721,7.0
4650722,4650722,7.0
4650723,4650723,7.0
4650724,4650724,7.0
4650725,4650725,7.0
4650726,4650726,7.0
4650727,4650727,7.0
4650728,4650728,7.0
4650729,4650729,7.0
4650730,4650730,7.0
4650731,4650731,7.0
4650732,4650732,7.0
4650733,4650733,7.0
4650734,4650734,7.0
4650735,4650735,7.0
4650736,4650736,7.0
4650737,4650737,7.0
4650738,4650738,7.0
4650739,4650739,7.0
4650740,4650740,7.0
4650741,4650741,7.0
4650742,4650742,7.0
4650743,4650743,7.0
4650744,4650744,7.0
4650745,4650745,7.0
4650746,4650746,7.0
4650747,4650747,7.0
4650748,4650748,7.0
4650749,4650749,7.0
4650750,4650750,7.0
4650751,4650751,7.0
4650752,4650752,7.0
4650753,4650753,7.0
4650754,4650754,7.0
4650755,4650755,7.0
4650756,4650756,3.0
4650757,4650757,3.0
4650758,4650758,3.0
4650759,4650759,3.0
4650760,4650760,3.0
4650761,4650761,3.0
4650762,4650762,3.0
4650763,4650763,3.0
4650764,4650764,3.0
4650765,4650765,3.0
4650766,4650766,3.0
4650767,4650767,3.0
4650768,4650768,3.0
4650769,4650769,3.0
4650770,4650770,3.0
4650771,4650771,3.0
4650772,4650772,3.0
4650773,4650773,3.0
4650774,4650774,169.0
4650775,4650775,167.0
4650776,4650776,138.0
4650777,4650777,119.0
4650778,4650778,139.0
4650779,4650779,137.0
4650780,4650780,149.0
4650781,4650781,134.0
4650782,4650782,145.0
4650783,4650783,145.0
4650784,4650784,135.0
4650785,4650785,135.0
4650786,4650786,785.0
4650787,4650787,789.0
4650788,4650788,776.0
4650789,4650789,771.0
4650790,4650790,774.0
4650791,4650791,769.0
4650792,4650792,774.0
4650793,4650793,764.0
4650794,4650794,773.0
4650795,4650795,765.0
4650796,4650796,764.0
4650797,4650797,775.0
4650798,4650798,772.0
4650799,4650799,763.0
4650800,4650800,757.0
4650801,4650801,767.0
4650802,4650802,767.0
4650803,4650803,761.0
4650804,4650804,765.0
4650805,4650805,774.0
4650806,4650806,756.0
4650807,4650807,768.0
4650808,4650808,772.0
4650809,4650809,761.0
4650810,4650810,753.0
4650811,4650811,765.0
4650812,4650812,768.0
4650813,4650813,757.0
4650814,4650814,757.0
4650815,4650815,764.0
4650816,4650816,773.0
4650817,4650817,759.0
4650818,4650818,761.0
4650819,4650819,753.0
4650820,4650820,760.0
4650821,4650821,771.0
4650822,4650822,761.0
4650823,4650823,762.0
4650824,4650824,757.0
4650825,4650825,761.0
4650826,4650826,763.0
4650827,4650827,747.0
4650828,4650828,766.0
4650829,4650829,750.0
4650830,4650830,753.0
4650831,4650831,770.0
4650832,4650832,759.0
4650833,4650833,761.0
4650834,4650834,756.0
4650835,4650835,764.0
4650836,4650836,765.0
4650837,4650837,767.0
4650838,4650838,762.0
4650839,4650839,754.0
4650840,4650840,771.0
4650841,4650841,754.0
4650842,4650842,757.0
4650843,4650843,768.0
4650844,4650844,758.0
4650845,4650845,744.0
4650846,4650846,754.0
4650847,4650847,760.0
4650848,4650848,767.0
4650849,4650849,764.0
4650850,4650850,746.0
4650851,4650851,762.0
4650852,4650852,764.0
4650853,4650853,756.0
4650854,4650854,756.0
4650855,4650855,761.0
4650856,4650856,762.0
4650857,4650857,761.0
4650858,4650858,748.0
4650859,4650859,771.0
4650860,4650860,756.0
4650861,4650861,748.0
4650862,4650862,756.0
4650863,4650863,769.0
4650864,4650864,763.0
4650865,4650865,750.0
4650866,4650866,759.0
4650867,4650867,759.0
4650868,4650868,755.0
4650869,4650869,758.0
4650870,4650870,771.0
4650871,4650871,752.0
4650872,4650872,769.0
4650873,4650873,774.0
4650874,4650874,746.0
4650875,4650875,761.0
4650876,4650876,772.0
4650877,4650877,761.0
4650878,4650878,751.0
4650879,4650879,761.0
4650880,4650880,759.0
4650881,4650881,768.0
4650882,4650882,756.0
4650883,4650883,765.0
4650884,4650884,746.0
4650885,4650885,767.0
4650886,4650886,748.0
4650887,4650887,764.0
4650888,4650888,771.0
4650889,4650889,768.0
4650890,4650890,753.0
4650891,4650891,748.0
4650892,4650892,764.0
4650893,4650893,765.0
4650894,4650894,746.0
4650895,4650895,767.0
4650896,4650896,766.0
4650897,4650897,761.0
4650898,4650898,755.0
4650899,4650899,754.0
4650900,4650900,762.0
4650901,4650901,759.0
4650902,4650902,761.0
4650903,4650903,768.0
4650904,4650904,760.0
4650905,4650905,754.0
4650906,4650906,758.0
4650907,4650907,753.0
4650908,4650908,768.0
4650909,4650909,745.0
4650910,4650910,758.0
4650911,4650911,760.0
4650912,4650912,756.0
4650913,4650913,753.0
4650914,4650914,759.0
4650915,4650915,750.0
4650916,4650916,760.0
4650917,4650917,754.0
4650918,4650918,763.0
4650919,4650919,756.0
4650920,4650920,745.0
