,Unnamed: 0,dishwasher
1062560,1062560,14.0
1062561,1062561,15.0
1062562,1062562,14.0
1062563,1062563,14.0
1062564,1062564,14.0
1062565,1062565,14.0
1062566,1062566,14.0
1062567,1062567,14.0
1062568,1062568,15.0
1062569,1062569,15.0
1062570,1062570,15.0
1062571,1062571,16.0
1062572,1062572,17.0
1062573,1062573,16.0
1062574,1062574,17.0
1062575,1062575,16.0
1062576,1062576,17.0
1062577,1062577,17.0
1062578,1062578,15.0
1062579,1062579,14.0
1062580,1062580,13.0
1062581,1062581,12.0
1062582,1062582,12.0
1062583,1062583,12.0
1062584,1062584,12.0
1062585,1062585,12.0
1062586,1062586,12.0
1062587,1062587,13.0
1062588,1062588,13.0
1062589,1062589,14.0
1062590,1062590,13.0
1062591,1062591,14.0
1062592,1062592,14.0
1062593,1062593,15.0
1062594,1062594,15.0
1062595,1062595,15.0
1062596,1062596,16.0
1062597,1062597,16.0
1062598,1062598,16.0
1062599,1062599,16.0
1062600,1062600,16.0
1062601,1062601,17.0
1062602,1062602,16.0
1062603,1062603,16.0
1062604,1062604,16.0
1062605,1062605,15.0
1062606,1062606,15.0
1062607,1062607,14.0
1062608,1062608,13.0
1062609,1062609,13.0
1062610,1062610,12.0
1062611,1062611,12.0
1062612,1062612,12.0
1062613,1062613,12.0
1062614,1062614,12.0
1062615,1062615,13.0
1062616,1062616,12.0
1062617,1062617,13.0
1062618,1062618,13.0
1062619,1062619,12.0
1062620,1062620,13.0
1062621,1062621,12.0
1062622,1062622,13.0
1062623,1062623,12.0
1062624,1062624,13.0
1062625,1062625,12.0
1062626,1062626,13.0
1062627,1062627,12.0
1062628,1062628,12.0
1062629,1062629,13.0
1062630,1062630,13.0
1062631,1062631,13.0
1062632,1062632,13.0
1062633,1062633,12.0
1062634,1062634,13.0
1062635,1062635,13.0
1062636,1062636,13.0
1062637,1062637,13.0
1062638,1062638,13.0
1062639,1062639,13.0
1062640,1062640,13.0
1062641,1062641,13.0
1062642,1062642,13.0
1062643,1062643,13.0
1062644,1062644,13.0
1062645,1062645,13.0
1062646,1062646,13.0
1062647,1062647,13.0
1062648,1062648,12.0
1062649,1062649,12.0
1062650,1062650,13.0
1062651,1062651,12.0
1062652,1062652,12.0
1062653,1062653,12.0
1062654,1062654,12.0
1062655,1062655,13.0
1062656,1062656,13.0
1062657,1062657,13.0
1062658,1062658,12.0
1062659,1062659,13.0
1062660,1062660,12.0
1062661,1062661,12.0
1062662,1062662,12.0
1062663,1062663,13.0
1062664,1062664,12.0
1062665,1062665,12.0
1062666,1062666,12.0
1062667,1062667,12.0
1062668,1062668,13.0
1062669,1062669,12.0
1062670,1062670,13.0
1062671,1062671,12.0
1062672,1062672,13.0
1062673,1062673,13.0
1062674,1062674,12.0
1062675,1062675,13.0
1062676,1062676,13.0
1062677,1062677,13.0
1062678,1062678,13.0
1062679,1062679,2.0
1062680,1062680,2.0
1062681,1062681,2.0
1062682,1062682,2.0
1062683,1062683,2.0
1062684,1062684,2.0
1062685,1062685,2.0
1062686,1062686,2.0
1062687,1062687,2.0
1062688,1062688,2.0
1062689,1062689,2.0
1062690,1062690,2.0
1062691,1062691,2.0
1062692,1062692,7.0
1062693,1062693,7.0
1062694,1062694,7.0
1062695,1062695,7.0
1062696,1062696,7.0
1062697,1062697,7.0
1062698,1062698,7.0
1062699,1062699,7.0
1062700,1062700,7.0
1062701,1062701,7.0
1062702,1062702,7.0
1062703,1062703,7.0
1062704,1062704,7.0
1062705,1062705,7.0
1062706,1062706,7.0
1062707,1062707,7.0
1062708,1062708,7.0
1062709,1062709,7.0
1062710,1062710,7.0
1062711,1062711,7.0
1062712,1062712,7.0
1062713,1062713,7.0
1062714,1062714,7.0
1062715,1062715,7.0
1062716,1062716,7.0
1062717,1062717,7.0
1062718,1062718,7.0
1062719,1062719,7.0
1062720,1062720,7.0
1062721,1062721,7.0
1062722,1062722,7.0
1062723,1062723,7.0
1062724,1062724,7.0
1062725,1062725,7.0
1062726,1062726,7.0
1062727,1062727,7.0
1062728,1062728,7.0
1062729,1062729,7.0
1062730,1062730,7.0
1062731,1062731,7.0
1062732,1062732,7.0
1062733,1062733,7.0
1062734,1062734,7.0
1062735,1062735,7.0
1062736,1062736,7.0
1062737,1062737,7.0
1062738,1062738,7.0
1062739,1062739,7.0
1062740,1062740,7.0
1062741,1062741,7.0
1062742,1062742,7.0
1062743,1062743,7.0
1062744,1062744,7.0
1062745,1062745,7.0
1062746,1062746,7.0
1062747,1062747,7.0
1062748,1062748,7.0
1062749,1062749,7.0
1062750,1062750,7.0
1062751,1062751,7.0
1062752,1062752,7.0
1062753,1062753,7.0
1062754,1062754,7.0
1062755,1062755,7.0
1062756,1062756,7.0
1062757,1062757,7.0
1062758,1062758,7.0
1062759,1062759,7.0
1062760,1062760,7.0
1062761,1062761,7.0
1062762,1062762,7.0
1062763,1062763,7.0
1062764,1062764,7.0
1062765,1062765,7.0
1062766,1062766,7.0
1062767,1062767,7.0
1062768,1062768,7.0
1062769,1062769,2.0
1062770,1062770,2.0
1062771,1062771,2.0
1062772,1062772,2.0
1062773,1062773,2.0
1062774,1062774,2.0
1062775,1062775,2.0
1062776,1062776,2.0
1062777,1062777,2.0
1062778,1062778,2.0
1062779,1062779,2.0
1062780,1062780,2.0
1062781,1062781,2.0
1062782,1062782,2.0
1062783,1062783,2.0
1062784,1062784,2.0
1062785,1062785,2.0
1062786,1062786,302.0
1062787,1062787,165.0
1062788,1062788,155.0
1062789,1062789,132.0
1062790,1062790,135.0
1062791,1062791,140.0
1062792,1062792,142.0
1062793,1062793,144.0
1062794,1062794,131.0
1062795,1062795,137.0
1062796,1062796,121.0
1062797,1062797,133.0
1062798,1062798,138.0
1062799,1062799,777.0
1062800,1062800,771.0
1062801,1062801,762.0
1062802,1062802,756.0
1062803,1062803,767.0
1062804,1062804,770.0
1062805,1062805,757.0
1062806,1062806,763.0
1062807,1062807,765.0
1062808,1062808,750.0
1062809,1062809,769.0
1062810,1062810,765.0
1062811,1062811,754.0
1062812,1062812,754.0
1062813,1062813,759.0
1062814,1062814,753.0
1062815,1062815,757.0
1062816,1062816,760.0
1062817,1062817,756.0
1062818,1062818,756.0
1062819,1062819,749.0
1062820,1062820,759.0
1062821,1062821,750.0
1062822,1062822,761.0
1062823,1062823,752.0
1062824,1062824,760.0
1062825,1062825,760.0
1062826,1062826,753.0
1062827,1062827,752.0
1062828,1062828,764.0
1062829,1062829,754.0
1062830,1062830,755.0
1062831,1062831,758.0
1062832,1062832,747.0
1062833,1062833,765.0
1062834,1062834,752.0
1062835,1062835,754.0
1062836,1062836,755.0
1062837,1062837,760.0
1062838,1062838,756.0
1062839,1062839,758.0
1062840,1062840,761.0
1062841,1062841,751.0
1062842,1062842,764.0
1062843,1062843,761.0
1062844,1062844,750.0
1062845,1062845,762.0
1062846,1062846,744.0
1062847,1062847,752.0
1062848,1062848,760.0
1062849,1062849,754.0
1062850,1062850,763.0
1062851,1062851,759.0
1062852,1062852,757.0
1062853,1062853,753.0
1062854,1062854,746.0
1062855,1062855,756.0
1062856,1062856,759.0
1062857,1062857,756.0
1062858,1062858,749.0
1062859,1062859,754.0
1062860,1062860,756.0
1062861,1062861,758.0
1062862,1062862,748.0
1062863,1062863,748.0
1062864,1062864,762.0
1062865,1062865,756.0
1062866,1062866,753.0
1062867,1062867,753.0
1062868,1062868,747.0
1062869,1062869,761.0
1062870,1062870,750.0
1062871,1062871,757.0
1062872,1062872,755.0
1062873,1062873,753.0
1062874,1062874,760.0
1062875,1062875,758.0
1062876,1062876,763.0
1062877,1062877,762.0
1062878,1062878,751.0
1062879,1062879,766.0
1062880,1062880,759.0
1062881,1062881,761.0
1062882,1062882,760.0
1062883,1062883,747.0
1062884,1062884,754.0
1062885,1062885,756.0
1062886,1062886,762.0
1062887,1062887,762.0
1062888,1062888,750.0
1062889,1062889,752.0
1062890,1062890,760.0
