,time,dryer
3131639,3131639,2.0
3131640,3131640,0.0
3131641,3131641,1.0
3131642,3131642,0.0
3131643,3131643,1.0
3131644,3131644,1.0
3131645,3131645,1.0
3131646,3131646,1.0
3131647,3131647,0.0
3131648,3131648,0.0
3131649,3131649,0.0
3131650,3131650,0.0
3131651,3131651,0.0
3131652,3131652,1.0
3131653,3131653,0.0
3131654,3131654,1.0
3131655,3131655,0.0
3131656,3131656,1.0
3131657,3131657,1.0
3131658,3131658,0.0
3131659,3131659,0.0
3131660,3131660,0.0
3131661,3131661,0.0
3131662,3131662,0.0
3131663,3131663,0.0
3131664,3131664,0.0
3131665,3131665,0.0
3131666,3131666,0.0
3131667,3131667,0.0
3131668,3131668,0.0
3131669,3131669,0.0
3131670,3131670,0.0
3131671,3131671,0.0
3131672,3131672,0.0
3131673,3131673,0.0
3131674,3131674,0.0
3131675,3131675,0.0
3131676,3131676,0.0
3131677,3131677,0.0
3131678,3131678,1.0
3131679,3131679,1.0
3131680,3131680,1.0
3131681,3131681,1.0
3131682,3131682,0.0
3131683,3131683,0.0
3131684,3131684,1.0
3131685,3131685,1.0
3131686,3131686,1.0
3131687,3131687,0.0
3131688,3131688,0.0
3131689,3131689,0.0
3131690,3131690,0.0
3131691,3131691,1.0
3131692,3131692,0.0
3131693,3131693,0.0
3131694,3131694,1.0
3131695,3131695,0.0
3131696,3131696,0.0
3131697,3131697,1.0
3131698,3131698,0.0
3131699,3131699,0.0
3131700,3131700,0.0
3131701,3131701,0.0
3131702,3131702,0.0
3131703,3131703,0.0
3131704,3131704,0.0
3131705,3131705,1.0
3131706,3131706,0.0
3131707,3131707,1.0
3131708,3131708,0.0
3131709,3131709,0.0
3131710,3131710,0.0
3131711,3131711,1.0
3131712,3131712,0.0
3131713,3131713,1.0
3131714,3131714,0.0
3131715,3131715,0.0
3131716,3131716,1.0
3131717,3131717,1.0
3131718,3131718,0.0
3131719,3131719,1.0
3131720,3131720,1.0
3131721,3131721,0.0
3131722,3131722,1.0
3131723,3131723,0.0
3131724,3131724,1.0
3131725,3131725,0.0
3131726,3131726,0.0
3131727,3131727,1.0
3131728,3131728,0.0
3131729,3131729,1.0
3131730,3131730,1.0
3131731,3131731,0.0
3131732,3131732,0.0
3131733,3131733,1.0
3131734,3131734,0.0
3131735,3131735,1.0
3131736,3131736,1.0
3131737,3131737,0.0
3131738,3131738,0.0
3131739,3131739,1.0
3131740,3131740,1.0
3131741,3131741,0.0
3131742,3131742,1.0
3131743,3131743,1.0
3131744,3131744,0.0
3131745,3131745,1.0
3131746,3131746,0.0
3131747,3131747,0.0
3131748,3131748,0.0
3131749,3131749,0.0
3131750,3131750,1.0
3131751,3131751,1.0
3131752,3131752,1.0
3131753,3131753,0.0
3131754,3131754,0.0
3131755,3131755,0.0
3131756,3131756,0.0
3131757,3131757,1.0
3131758,3131758,1.0
3131759,3131759,1.0
3131760,3131760,1.0
3131761,3131761,1.0
3131762,3131762,0.0
3131763,3131763,0.0
3131764,3131764,0.0
3131765,3131765,0.0
3131766,3131766,0.0
3131767,3131767,0.0
3131768,3131768,0.0
3131769,3131769,0.0
3131770,3131770,0.0
3131771,3131771,0.0
3131772,3131772,0.0
3131773,3131773,0.0
3131774,3131774,0.0
3131775,3131775,0.0
3131776,3131776,0.0
3131777,3131777,0.0
3131778,3131778,0.0
3131779,3131779,0.0
3131780,3131780,0.0
3131781,3131781,0.0
3131782,3131782,0.0
3131783,3131783,0.0
3131784,3131784,0.0
3131785,3131785,0.0
3131786,3131786,0.0
3131787,3131787,0.0
3131788,3131788,0.0
3131789,3131789,0.0
3131790,3131790,0.0
3131791,3131791,0.0
3131792,3131792,0.0
3131793,3131793,0.0
3131794,3131794,0.0
3131795,3131795,0.0
3131796,3131796,0.0
3131797,3131797,0.0
3131798,3131798,1.0
3131799,3131799,1.0
3131800,3131800,1.0
3131801,3131801,1.0
3131802,3131802,0.0
3131803,3131803,0.0
3131804,3131804,1.0
3131805,3131805,1.0
3131806,3131806,0.0
3131807,3131807,0.0
3131808,3131808,0.0
3131809,3131809,1.0
3131810,3131810,1.0
3131811,3131811,1.0
3131812,3131812,0.0
3131813,3131813,0.0
3131814,3131814,1.0
3131815,3131815,0.0
3131816,3131816,0.0
3131817,3131817,0.0
3131818,3131818,0.0
3131819,3131819,0.0
3131820,3131820,0.0
3131821,3131821,0.0
3131822,3131822,0.0
3131823,3131823,0.0
3131824,3131824,0.0
3131825,3131825,0.0
3131826,3131826,0.0
3131827,3131827,0.0
3131828,3131828,1.0
3131829,3131829,0.0
3131830,3131830,1.0
3131831,3131831,0.0
3131832,3131832,1.0
3131833,3131833,1.0
3131834,3131834,1.0
3131835,3131835,0.0
3131836,3131836,0.0
3131837,3131837,0.0
3131838,3131838,0.0
3131839,3131839,1.0
3131840,3131840,1.0
3131841,3131841,1.0
3131842,3131842,0.0
3131843,3131843,0.0
3131844,3131844,0.0
3131845,3131845,0.0
3131846,3131846,0.0
3131847,3131847,0.0
3131848,3131848,0.0
3131849,3131849,0.0
3131850,3131850,0.0
3131851,3131851,0.0
3131852,3131852,0.0
3131853,3131853,0.0
3131854,3131854,0.0
3131855,3131855,0.0
3131856,3131856,0.0
3131857,3131857,0.0
3131858,3131858,0.0
3131859,3131859,0.0
3131860,3131860,1.0
3131861,3131861,0.0
3131862,3131862,0.0
3131863,3131863,0.0
3131864,3131864,0.0
3131865,3131865,0.0
3131866,3131866,0.0
3131867,3131867,1.0
3131868,3131868,2.0
3131869,3131869,1.0
3131870,3131870,1.0
3131871,3131871,1.0
3131872,3131872,1.0
3131873,3131873,1.0
3131874,3131874,0.0
3131875,3131875,0.0
3131876,3131876,0.0
3131877,3131877,0.0
3131878,3131878,0.0
3131879,3131879,0.0
3131880,3131880,0.0
3131881,3131881,0.0
3131882,3131882,0.0
3131883,3131883,0.0
3131884,3131884,0.0
3131885,3131885,0.0
3131886,3131886,0.0
3131887,3131887,0.0
3131888,3131888,0.0
3131889,3131889,0.0
3131890,3131890,1.0
3131891,3131891,1.0
3131892,3131892,0.0
3131893,3131893,1.0
3131894,3131894,0.0
3131895,3131895,0.0
3131896,3131896,1.0
3131897,3131897,1.0
3131898,3131898,0.0
3131899,3131899,0.0
3131900,3131900,1.0
3131901,3131901,1.0
3131902,3131902,1.0
3131903,3131903,0.0
3131904,3131904,1.0
3131905,3131905,0.0
3131906,3131906,0.0
3131907,3131907,0.0
3131908,3131908,0.0
