,time,dryer
717272,717272,9.0
717273,717273,8.0
717274,717274,8.0
717275,717275,8.0
717276,717276,8.0
717277,717277,8.0
717278,717278,8.0
717279,717279,8.0
717280,717280,8.0
717281,717281,8.0
717282,717282,8.0
717283,717283,8.0
717284,717284,8.0
717285,717285,8.0
717286,717286,8.0
717287,717287,8.0
717288,717288,8.0
717289,717289,8.0
717290,717290,8.0
717291,717291,7.0
717292,717292,8.0
717293,717293,8.0
717294,717294,8.0
717295,717295,8.0
717296,717296,8.0
717297,717297,8.0
717298,717298,7.0
717299,717299,8.0
717300,717300,8.0
717301,717301,8.0
717302,717302,8.0
717303,717303,8.0
717304,717304,8.0
717305,717305,8.0
717306,717306,7.0
717307,717307,8.0
717308,717308,8.0
717309,717309,8.0
717310,717310,8.0
717311,717311,8.0
717312,717312,8.0
717313,717313,8.0
717314,717314,8.0
717315,717315,8.0
717316,717316,8.0
717317,717317,8.0
717318,717318,8.0
717319,717319,8.0
717320,717320,7.0
717321,717321,8.0
717322,717322,8.0
717323,717323,8.0
717324,717324,8.0
717325,717325,8.0
717326,717326,8.0
717327,717327,8.0
717328,717328,8.0
717329,717329,8.0
717330,717330,8.0
717331,717331,7.0
717332,717332,8.0
717333,717333,8.0
717334,717334,8.0
717335,717335,8.0
717336,717336,8.0
717337,717337,8.0
717338,717338,8.0
717339,717339,8.0
717340,717340,8.0
717341,717341,8.0
717342,717342,7.0
717343,717343,8.0
717344,717344,8.0
717345,717345,8.0
717346,717346,8.0
717347,717347,8.0
717348,717348,10.0
717349,717349,7.0
717350,717350,0.0
717351,717351,0.0
717352,717352,0.0
717353,717353,0.0
717354,717354,0.0
717355,717355,0.0
717356,717356,0.0
717357,717357,0.0
717358,717358,0.0
717359,717359,0.0
717360,717360,0.0
717361,717361,8.0
717362,717362,8.0
717363,717363,8.0
717364,717364,8.0
717365,717365,8.0
717366,717366,8.0
717367,717367,7.0
717368,717368,8.0
717369,717369,0.0
717370,717370,0.0
717371,717371,0.0
717372,717372,0.0
717373,717373,0.0
717374,717374,0.0
717375,717375,0.0
717376,717376,0.0
717377,717377,0.0
717378,717378,0.0
717379,717379,0.0
717380,717380,0.0
717381,717381,0.0
717382,717382,0.0
717383,717383,0.0
717384,717384,0.0
717385,717385,0.0
717386,717386,0.0
717387,717387,0.0
717388,717388,0.0
717389,717389,0.0
717390,717390,0.0
717391,717391,0.0
717392,717392,0.0
717393,717393,0.0
717394,717394,0.0
717395,717395,0.0
717396,717396,0.0
717397,717397,0.0
717398,717398,0.0
717399,717399,0.0
717400,717400,0.0
717401,717401,0.0
717402,717402,0.0
717403,717403,0.0
717404,717404,0.0
717405,717405,0.0
717406,717406,0.0
717407,717407,0.0
717408,717408,0.0
717409,717409,0.0
717410,717410,0.0
717411,717411,0.0
717412,717412,0.0
717413,717413,0.0
717414,717414,0.0
717415,717415,0.0
717416,717416,0.0
717417,717417,0.0
717418,717418,0.0
717419,717419,0.0
717420,717420,0.0
717421,717421,0.0
717422,717422,0.0
717423,717423,0.0
717424,717424,0.0
717425,717425,0.0
717426,717426,0.0
717427,717427,0.0
717428,717428,0.0
717429,717429,0.0
717430,717430,0.0
717431,717431,0.0
717432,717432,0.0
717433,717433,0.0
717434,717434,0.0
717435,717435,0.0
717436,717436,0.0
717437,717437,0.0
717438,717438,0.0
717439,717439,0.0
717440,717440,0.0
717441,717441,0.0
717442,717442,0.0
717443,717443,0.0
717444,717444,0.0
717445,717445,0.0
717446,717446,0.0
717447,717447,0.0
717448,717448,0.0
717449,717449,0.0
717450,717450,0.0
717451,717451,0.0
717452,717452,0.0
717453,717453,0.0
717454,717454,0.0
717455,717455,0.0
717456,717456,0.0
717457,717457,0.0
717458,717458,0.0
717459,717459,0.0
717460,717460,0.0
717461,717461,0.0
717462,717462,0.0
717463,717463,0.0
717464,717464,0.0
717465,717465,0.0
717466,717466,0.0
717467,717467,0.0
717468,717468,0.0
717469,717469,0.0
717470,717470,0.0
717471,717471,0.0
717472,717472,0.0
717473,717473,0.0
717474,717474,0.0
717475,717475,0.0
717476,717476,0.0
717477,717477,0.0
717478,717478,0.0
717479,717479,0.0
717480,717480,0.0
717481,717481,0.0
717482,717482,0.0
717483,717483,0.0
717484,717484,0.0
717485,717485,0.0
717486,717486,0.0
717487,717487,0.0
717488,717488,0.0
717489,717489,0.0
717490,717490,0.0
717491,717491,0.0
717492,717492,0.0
717493,717493,0.0
717494,717494,0.0
717495,717495,0.0
717496,717496,0.0
717497,717497,0.0
717498,717498,0.0
717499,717499,0.0
717500,717500,0.0
717501,717501,0.0
717502,717502,0.0
717503,717503,0.0
717504,717504,0.0
717505,717505,0.0
717506,717506,0.0
717507,717507,0.0
717508,717508,0.0
717509,717509,0.0
717510,717510,0.0
717511,717511,0.0
717512,717512,0.0
717513,717513,0.0
717514,717514,0.0
717515,717515,0.0
717516,717516,0.0
717517,717517,0.0
717518,717518,0.0
717519,717519,0.0
717520,717520,0.0
717521,717521,0.0
717522,717522,0.0
717523,717523,0.0
717524,717524,0.0
717525,717525,0.0
717526,717526,0.0
717527,717527,0.0
717528,717528,0.0
717529,717529,0.0
717530,717530,0.0
717531,717531,0.0
717532,717532,0.0
717533,717533,0.0
717534,717534,0.0
717535,717535,0.0
717536,717536,0.0
717537,717537,0.0
717538,717538,0.0
717539,717539,0.0
717540,717540,0.0
717541,717541,0.0
717542,717542,0.0
717543,717543,0.0
717544,717544,0.0
717545,717545,0.0
717546,717546,0.0
717547,717547,0.0
717548,717548,0.0
717549,717549,0.0
717550,717550,0.0
717551,717551,0.0
717552,717552,0.0
717553,717553,0.0
717554,717554,0.0
717555,717555,0.0
717556,717556,0.0
717557,717557,0.0
717558,717558,0.0
717559,717559,0.0
717560,717560,0.0
717561,717561,0.0
717562,717562,0.0
717563,717563,0.0
717564,717564,0.0
717565,717565,0.0
717566,717566,0.0
717567,717567,0.0
717568,717568,0.0
717569,717569,0.0
717570,717570,0.0
717571,717571,0.0
717572,717572,0.0
717573,717573,0.0
717574,717574,0.0
717575,717575,0.0
717576,717576,0.0
717577,717577,0.0
717578,717578,0.0
717579,717579,0.0
717580,717580,0.0
717581,717581,0.0
717582,717582,0.0
717583,717583,0.0
717584,717584,0.0
717585,717585,0.0
717586,717586,0.0
717587,717587,0.0
717588,717588,0.0
717589,717589,0.0
717590,717590,0.0
717591,717591,1.0
717592,717592,0.0
717593,717593,0.0
717594,717594,0.0
717595,717595,0.0
717596,717596,0.0
717597,717597,0.0
717598,717598,0.0
717599,717599,0.0
717600,717600,0.0
717601,717601,0.0
717602,717602,0.0
717603,717603,0.0
717604,717604,1.0
717605,717605,0.0
717606,717606,0.0
717607,717607,0.0
717608,717608,1.0
717609,717609,0.0
717610,717610,0.0
717611,717611,1.0
717612,717612,0.0
717613,717613,1.0
717614,717614,0.0
717615,717615,0.0
717616,717616,0.0
717617,717617,0.0
717618,717618,0.0
717619,717619,0.0
717620,717620,0.0
717621,717621,1.0
717622,717622,0.0
717623,717623,1.0
717624,717624,0.0
717625,717625,1.0
717626,717626,0.0
717627,717627,1.0
717628,717628,0.0
717629,717629,1.0
717630,717630,0.0
717631,717631,0.0
717632,717632,1.0
717633,717633,0.0
717634,717634,0.0
717635,717635,0.0
717636,717636,1.0
717637,717637,0.0
717638,717638,0.0
717639,717639,1.0
717640,717640,1.0
717641,717641,0.0
717642,717642,0.0
717643,717643,0.0
717644,717644,1.0
717645,717645,0.0
717646,717646,0.0
717647,717647,0.0
717648,717648,1.0
717649,717649,0.0
717650,717650,0.0
717651,717651,0.0
717652,717652,0.0
717653,717653,0.0
717654,717654,0.0
717655,717655,0.0
717656,717656,1.0
717657,717657,0.0
717658,717658,0.0
717659,717659,0.0
717660,717660,0.0
717661,717661,0.0
717662,717662,0.0
717663,717663,0.0
717664,717664,0.0
717665,717665,0.0
717666,717666,0.0
717667,717667,0.0
717668,717668,1.0
717669,717669,1.0
717670,717670,1.0
717671,717671,0.0
717672,717672,0.0
717673,717673,0.0
717674,717674,0.0
717675,717675,1.0
717676,717676,0.0
717677,717677,0.0
717678,717678,0.0
717679,717679,0.0
717680,717680,0.0
717681,717681,0.0
717682,717682,0.0
717683,717683,0.0
717684,717684,0.0
717685,717685,0.0
717686,717686,0.0
717687,717687,0.0
717688,717688,0.0
717689,717689,0.0
717690,717690,0.0
717691,717691,0.0
717692,717692,0.0
717693,717693,0.0
717694,717694,0.0
717695,717695,0.0
717696,717696,1.0
717697,717697,0.0
717698,717698,0.0
717699,717699,0.0
717700,717700,0.0
717701,717701,0.0
717702,717702,0.0
717703,717703,0.0
717704,717704,0.0
717705,717705,0.0
717706,717706,0.0
717707,717707,0.0
717708,717708,0.0
717709,717709,0.0
717710,717710,1.0
717711,717711,0.0
717712,717712,0.0
717713,717713,1.0
717714,717714,0.0
717715,717715,0.0
717716,717716,0.0
717717,717717,1.0
717718,717718,0.0
717719,717719,0.0
717720,717720,0.0
717721,717721,1.0
717722,717722,0.0
717723,717723,0.0
717724,717724,0.0
717725,717725,0.0
717726,717726,0.0
717727,717727,0.0
717728,717728,0.0
717729,717729,0.0
717730,717730,1.0
717731,717731,0.0
717732,717732,0.0
717733,717733,1.0
717734,717734,0.0
717735,717735,0.0
717736,717736,0.0
717737,717737,0.0
717738,717738,0.0
717739,717739,0.0
717740,717740,0.0
717741,717741,0.0
717742,717742,0.0
717743,717743,0.0
717744,717744,0.0
717745,717745,0.0
717746,717746,0.0
