,time,dryer
1915803,1915803,7.0
1915804,1915804,7.0
1915805,1915805,7.0
1915806,1915806,7.0
1915807,1915807,0.0
1915808,1915808,0.0
1915809,1915809,0.0
1915810,1915810,0.0
1915811,1915811,0.0
1915812,1915812,0.0
1915813,1915813,0.0
1915814,1915814,0.0
1915815,1915815,0.0
1915816,1915816,0.0
1915817,1915817,0.0
1915818,1915818,0.0
1915819,1915819,0.0
1915820,1915820,0.0
1915821,1915821,0.0
1915822,1915822,0.0
1915823,1915823,0.0
1915824,1915824,0.0
1915825,1915825,0.0
1915826,1915826,0.0
1915827,1915827,0.0
1915828,1915828,0.0
1915829,1915829,0.0
1915830,1915830,0.0
1915831,1915831,0.0
1915832,1915832,0.0
1915833,1915833,0.0
1915834,1915834,0.0
1915835,1915835,0.0
1915836,1915836,0.0
1915837,1915837,0.0
1915838,1915838,0.0
1915839,1915839,0.0
1915840,1915840,0.0
1915841,1915841,0.0
1915842,1915842,0.0
1915843,1915843,0.0
1915844,1915844,0.0
1915845,1915845,0.0
1915846,1915846,0.0
1915847,1915847,0.0
1915848,1915848,0.0
1915849,1915849,0.0
1915850,1915850,0.0
1915851,1915851,0.0
1915852,1915852,0.0
1915853,1915853,0.0
1915854,1915854,0.0
1915855,1915855,0.0
1915856,1915856,0.0
1915857,1915857,0.0
1915858,1915858,0.0
1915859,1915859,0.0
1915860,1915860,0.0
1915861,1915861,0.0
1915862,1915862,0.0
1915863,1915863,0.0
1915864,1915864,0.0
1915865,1915865,0.0
1915866,1915866,0.0
1915867,1915867,0.0
1915868,1915868,0.0
1915869,1915869,0.0
1915870,1915870,0.0
1915871,1915871,0.0
1915872,1915872,0.0
1915873,1915873,0.0
1915874,1915874,0.0
1915875,1915875,0.0
1915876,1915876,0.0
1915877,1915877,0.0
1915878,1915878,0.0
1915879,1915879,0.0
1915880,1915880,0.0
1915881,1915881,0.0
1915882,1915882,0.0
1915883,1915883,0.0
1915884,1915884,0.0
1915885,1915885,0.0
1915886,1915886,0.0
1915887,1915887,0.0
1915888,1915888,0.0
1915889,1915889,0.0
1915890,1915890,0.0
1915891,1915891,0.0
1915892,1915892,0.0
1915893,1915893,0.0
1915894,1915894,0.0
1915895,1915895,0.0
1915896,1915896,0.0
1915897,1915897,0.0
1915898,1915898,0.0
1915899,1915899,0.0
1915900,1915900,0.0
1915901,1915901,0.0
1915902,1915902,0.0
1915903,1915903,0.0
1915904,1915904,0.0
1915905,1915905,0.0
1915906,1915906,0.0
1915907,1915907,0.0
1915908,1915908,0.0
1915909,1915909,0.0
1915910,1915910,0.0
1915911,1915911,0.0
1915912,1915912,0.0
1915913,1915913,0.0
1915914,1915914,0.0
1915915,1915915,0.0
1915916,1915916,0.0
1915917,1915917,0.0
1915918,1915918,0.0
1915919,1915919,0.0
1915920,1915920,0.0
1915921,1915921,0.0
1915922,1915922,0.0
1915923,1915923,0.0
1915924,1915924,0.0
1915925,1915925,0.0
1915926,1915926,0.0
1915927,1915927,0.0
1915928,1915928,0.0
1915929,1915929,0.0
1915930,1915930,0.0
1915931,1915931,0.0
1915932,1915932,0.0
1915933,1915933,0.0
1915934,1915934,0.0
1915935,1915935,0.0
1915936,1915936,0.0
1915937,1915937,0.0
1915938,1915938,0.0
1915939,1915939,0.0
1915940,1915940,0.0
1915941,1915941,0.0
1915942,1915942,0.0
1915943,1915943,0.0
1915944,1915944,0.0
1915945,1915945,0.0
1915946,1915946,0.0
1915947,1915947,0.0
1915948,1915948,0.0
1915949,1915949,0.0
1915950,1915950,0.0
1915951,1915951,0.0
1915952,1915952,0.0
1915953,1915953,0.0
1915954,1915954,0.0
1915955,1915955,0.0
1915956,1915956,0.0
1915957,1915957,0.0
1915958,1915958,0.0
1915959,1915959,0.0
1915960,1915960,0.0
1915961,1915961,0.0
1915962,1915962,0.0
1915963,1915963,0.0
1915964,1915964,0.0
1915965,1915965,0.0
1915966,1915966,0.0
1915967,1915967,0.0
1915968,1915968,0.0
1915969,1915969,0.0
1915970,1915970,0.0
1915971,1915971,0.0
1915972,1915972,0.0
1915973,1915973,0.0
1915974,1915974,0.0
1915975,1915975,0.0
1915976,1915976,0.0
1915977,1915977,0.0
1915978,1915978,0.0
1915979,1915979,0.0
1915980,1915980,0.0
1915981,1915981,0.0
1915982,1915982,0.0
1915983,1915983,0.0
1915984,1915984,0.0
1915985,1915985,0.0
1915986,1915986,0.0
1915987,1915987,0.0
1915988,1915988,0.0
1915989,1915989,0.0
1915990,1915990,0.0
1915991,1915991,0.0
1915992,1915992,0.0
1915993,1915993,0.0
1915994,1915994,0.0
1915995,1915995,0.0
1915996,1915996,0.0
1915997,1915997,0.0
1915998,1915998,0.0
1915999,1915999,0.0
1916000,1916000,0.0
1916001,1916001,0.0
1916002,1916002,0.0
1916003,1916003,0.0
1916004,1916004,0.0
1916005,1916005,0.0
1916006,1916006,0.0
1916007,1916007,0.0
1916008,1916008,0.0
1916009,1916009,0.0
1916010,1916010,0.0
1916011,1916011,0.0
1916012,1916012,0.0
1916013,1916013,0.0
1916014,1916014,0.0
1916015,1916015,0.0
1916016,1916016,0.0
1916017,1916017,0.0
1916018,1916018,0.0
1916019,1916019,0.0
1916020,1916020,0.0
1916021,1916021,0.0
1916022,1916022,0.0
1916023,1916023,0.0
1916024,1916024,0.0
1916025,1916025,0.0
1916026,1916026,0.0
1916027,1916027,0.0
1916028,1916028,0.0
1916029,1916029,0.0
1916030,1916030,0.0
1916031,1916031,0.0
1916032,1916032,0.0
1916033,1916033,0.0
1916034,1916034,0.0
1916035,1916035,0.0
1916036,1916036,0.0
1916037,1916037,0.0
1916038,1916038,0.0
1916039,1916039,0.0
1916040,1916040,0.0
1916041,1916041,0.0
1916042,1916042,0.0
1916043,1916043,0.0
1916044,1916044,0.0
1916045,1916045,0.0
1916046,1916046,0.0
1916047,1916047,0.0
1916048,1916048,0.0
1916049,1916049,0.0
1916050,1916050,0.0
1916051,1916051,0.0
1916052,1916052,0.0
1916053,1916053,0.0
1916054,1916054,0.0
1916055,1916055,0.0
1916056,1916056,0.0
1916057,1916057,0.0
1916058,1916058,0.0
1916059,1916059,0.0
1916060,1916060,0.0
1916061,1916061,0.0
1916062,1916062,0.0
1916063,1916063,0.0
1916064,1916064,0.0
1916065,1916065,0.0
1916066,1916066,0.0
1916067,1916067,0.0
1916068,1916068,0.0
1916069,1916069,0.0
1916070,1916070,0.0
1916071,1916071,0.0
1916072,1916072,0.0
1916073,1916073,0.0
1916074,1916074,0.0
1916075,1916075,0.0
1916076,1916076,0.0
1916077,1916077,0.0
1916078,1916078,0.0
1916079,1916079,0.0
1916080,1916080,0.0
1916081,1916081,0.0
1916082,1916082,0.0
1916083,1916083,0.0
1916084,1916084,0.0
1916085,1916085,0.0
1916086,1916086,0.0
1916087,1916087,0.0
1916088,1916088,0.0
1916089,1916089,0.0
1916090,1916090,0.0
1916091,1916091,0.0
1916092,1916092,0.0
1916093,1916093,0.0
1916094,1916094,0.0
1916095,1916095,0.0
1916096,1916096,0.0
1916097,1916097,0.0
1916098,1916098,0.0
1916099,1916099,0.0
1916100,1916100,0.0
1916101,1916101,0.0
1916102,1916102,0.0
1916103,1916103,0.0
1916104,1916104,0.0
1916105,1916105,0.0
1916106,1916106,0.0
1916107,1916107,0.0
1916108,1916108,0.0
1916109,1916109,0.0
1916110,1916110,0.0
1916111,1916111,0.0
1916112,1916112,0.0
1916113,1916113,0.0
1916114,1916114,0.0
1916115,1916115,0.0
1916116,1916116,0.0
1916117,1916117,0.0
1916118,1916118,0.0
1916119,1916119,0.0
1916120,1916120,0.0
1916121,1916121,0.0
1916122,1916122,0.0
1916123,1916123,0.0
1916124,1916124,0.0
1916125,1916125,0.0
1916126,1916126,0.0
1916127,1916127,0.0
1916128,1916128,0.0
1916129,1916129,0.0
1916130,1916130,0.0
1916131,1916131,0.0
1916132,1916132,0.0
1916133,1916133,0.0
1916134,1916134,0.0
1916135,1916135,0.0
1916136,1916136,0.0
1916137,1916137,0.0
1916138,1916138,0.0
1916139,1916139,0.0
1916140,1916140,0.0
1916141,1916141,0.0
1916142,1916142,0.0
1916143,1916143,0.0
1916144,1916144,0.0
1916145,1916145,0.0
1916146,1916146,0.0
1916147,1916147,0.0
1916148,1916148,0.0
1916149,1916149,0.0
1916150,1916150,0.0
1916151,1916151,0.0
1916152,1916152,0.0
1916153,1916153,0.0
1916154,1916154,0.0
1916155,1916155,0.0
1916156,1916156,0.0
1916157,1916157,0.0
1916158,1916158,0.0
1916159,1916159,0.0
1916160,1916160,0.0
1916161,1916161,0.0
1916162,1916162,0.0
1916163,1916163,0.0
1916164,1916164,0.0
1916165,1916165,0.0
1916166,1916166,0.0
1916167,1916167,0.0
1916168,1916168,0.0
1916169,1916169,0.0
1916170,1916170,0.0
1916171,1916171,0.0
1916172,1916172,0.0
1916173,1916173,0.0
1916174,1916174,0.0
1916175,1916175,0.0
1916176,1916176,0.0
1916177,1916177,0.0
1916178,1916178,0.0
1916179,1916179,0.0
1916180,1916180,0.0
1916181,1916181,0.0
1916182,1916182,0.0
1916183,1916183,0.0
1916184,1916184,0.0
1916185,1916185,0.0
1916186,1916186,0.0
1916187,1916187,0.0
1916188,1916188,0.0
1916189,1916189,0.0
1916190,1916190,0.0
1916191,1916191,0.0
1916192,1916192,0.0
1916193,1916193,0.0
1916194,1916194,0.0
1916195,1916195,0.0
1916196,1916196,0.0
1916197,1916197,0.0
1916198,1916198,0.0
1916199,1916199,0.0
1916200,1916200,0.0
1916201,1916201,0.0
1916202,1916202,0.0
1916203,1916203,0.0
1916204,1916204,0.0
1916205,1916205,0.0
1916206,1916206,0.0
1916207,1916207,0.0
1916208,1916208,0.0
1916209,1916209,0.0
1916210,1916210,0.0
1916211,1916211,0.0
1916212,1916212,0.0
1916213,1916213,0.0
1916214,1916214,0.0
1916215,1916215,0.0
1916216,1916216,0.0
1916217,1916217,0.0
1916218,1916218,0.0
1916219,1916219,0.0
1916220,1916220,0.0
1916221,1916221,0.0
1916222,1916222,0.0
1916223,1916223,0.0
1916224,1916224,0.0
1916225,1916225,0.0
1916226,1916226,0.0
1916227,1916227,0.0
1916228,1916228,0.0
1916229,1916229,0.0
1916230,1916230,0.0
1916231,1916231,0.0
1916232,1916232,0.0
1916233,1916233,0.0
1916234,1916234,0.0
1916235,1916235,0.0
1916236,1916236,0.0
1916237,1916237,0.0
1916238,1916238,0.0
1916239,1916239,0.0
1916240,1916240,0.0
1916241,1916241,0.0
1916242,1916242,0.0
1916243,1916243,0.0
1916244,1916244,0.0
1916245,1916245,0.0
1916246,1916246,0.0
1916247,1916247,0.0
1916248,1916248,0.0
1916249,1916249,0.0
1916250,1916250,0.0
1916251,1916251,0.0
1916252,1916252,0.0
1916253,1916253,0.0
1916254,1916254,0.0
1916255,1916255,0.0
1916256,1916256,0.0
1916257,1916257,0.0
1916258,1916258,0.0
1916259,1916259,0.0
1916260,1916260,0.0
1916261,1916261,0.0
1916262,1916262,0.0
1916263,1916263,0.0
1916264,1916264,0.0
1916265,1916265,0.0
1916266,1916266,0.0
1916267,1916267,0.0
1916268,1916268,0.0
1916269,1916269,0.0
1916270,1916270,0.0
1916271,1916271,0.0
1916272,1916272,0.0
1916273,1916273,0.0
1916274,1916274,0.0
1916275,1916275,0.0
1916276,1916276,0.0
1916277,1916277,0.0
1916278,1916278,0.0
1916279,1916279,0.0
1916280,1916280,0.0
1916281,1916281,0.0
1916282,1916282,0.0
1916283,1916283,0.0
1916284,1916284,0.0
1916285,1916285,0.0
1916286,1916286,0.0
1916287,1916287,0.0
1916288,1916288,0.0
1916289,1916289,0.0
1916290,1916290,0.0
1916291,1916291,0.0
1916292,1916292,0.0
1916293,1916293,0.0
1916294,1916294,0.0
1916295,1916295,0.0
1916296,1916296,0.0
1916297,1916297,0.0
1916298,1916298,0.0
1916299,1916299,0.0
1916300,1916300,0.0
1916301,1916301,0.0
1916302,1916302,0.0
1916303,1916303,0.0
1916304,1916304,0.0
1916305,1916305,0.0
1916306,1916306,0.0
1916307,1916307,0.0
1916308,1916308,0.0
1916309,1916309,0.0
1916310,1916310,0.0
1916311,1916311,0.0
1916312,1916312,0.0
1916313,1916313,0.0
1916314,1916314,0.0
1916315,1916315,0.0
1916316,1916316,0.0
1916317,1916317,0.0
1916318,1916318,0.0
1916319,1916319,0.0
1916320,1916320,0.0
1916321,1916321,0.0
1916322,1916322,0.0
1916323,1916323,0.0
1916324,1916324,0.0
1916325,1916325,0.0
1916326,1916326,0.0
1916327,1916327,0.0
1916328,1916328,0.0
1916329,1916329,0.0
1916330,1916330,0.0
1916331,1916331,0.0
1916332,1916332,0.0
1916333,1916333,0.0
1916334,1916334,0.0
1916335,1916335,0.0
1916336,1916336,0.0
1916337,1916337,0.0
1916338,1916338,0.0
1916339,1916339,0.0
1916340,1916340,0.0
