,time,dryer
2604,3329604,302
2605,3329605,296
2606,3329606,276
2607,3329607,834
2608,3329608,5701
2609,3329609,5625
2610,3329610,5567
2611,3329611,5517
2612,3329612,5478
2613,3329613,5478
2614,3329614,5461
2615,3329615,5413
2616,3329616,5398
2617,3329617,5366
2618,3329618,5346
2619,3329619,5353
2620,3329620,5345
2621,3329621,5324
2622,3329622,5325
2623,3329623,5327
2624,3329624,5318
2625,3329625,5346
2626,3329626,5326
2627,3329627,5304
2628,3329628,5321
2629,3329629,5308
2630,3329630,5305
2631,3329631,5341
2632,3329632,5326
2633,3329633,5316
2634,3329634,5318
2635,3329635,5282
2636,3329636,5294
2637,3329637,5322
2638,3329638,5290
2639,3329639,5298
2640,3329640,5313
2641,3329641,5305
2642,3329642,5316
2643,3329643,5316
2644,3329644,5304
2645,3329645,5296
2646,3329646,5296
2647,3329647,5280
2648,3329648,5306
2649,3329649,5308
2650,3329650,5273
2651,3329651,5276
2652,3329652,5286
2653,3329653,5276
2654,3329654,5307
2655,3329655,5310
2656,3329656,5277
2657,3329657,5287
2658,3329658,5295
2659,3329659,5279
2660,3329660,5305
2661,3329661,5316
2662,3329662,5296
2663,3329663,5300
2664,3329664,5286
2665,3329665,5278
2666,3329666,5322
2667,3329667,5311
2668,3329668,5280
2669,3329669,5300
2670,3329670,5293
2671,3329671,5312
2672,3329672,5330
2673,3329673,5313
2674,3329674,5313
2675,3329675,5314
2676,3329676,5298
2677,3329677,5321
2678,3329678,5332
2679,3329679,5294
2680,3329680,5295
2681,3329681,5313
2682,3329682,5294
2683,3329683,5294
2684,3329684,5307
2685,3329685,5274
2686,3329686,5280
2687,3329687,5286
2688,3329688,5274
2689,3329689,5321
2690,3329690,5325
2691,3329691,5293
2692,3329692,5292
2693,3329693,5293
2694,3329694,5274
2695,3329695,5301
2696,3329696,5295
2697,3329697,5284
2698,3329698,5295
2699,3329699,5284
2700,3329700,5285
2701,3329701,5315
2702,3329702,5305
2703,3329703,5303
2704,3329704,5291
2705,3329705,5290
2706,3329706,5305
2707,3329707,5313
2708,3329708,5280
2709,3329709,5286
2710,3329710,5285
2711,3329711,5284
2712,3329712,5289
2713,3329713,5319
2714,3329714,5283
2715,3329715,5295
2716,3329716,5302
2717,3329717,5291
2718,3329718,5299
2719,3329719,5292
2720,3329720,5261
2721,3329721,5270
2722,3329722,5271
2723,3329723,5268
2724,3329724,5301
2725,3329725,5302
2726,3329726,5289
2727,3329727,312
2728,3329728,301
2729,3329729,303
2730,3329730,330
2731,3329731,312
2732,3329732,286
2733,3329733,297
2734,3329734,283
2735,3329735,284
2736,3329736,331
2737,3329737,304
2738,3329738,295
2739,3329739,303
2740,3329740,291
2741,3329741,301
2742,3329742,5620
2743,3329743,5539
2744,3329744,5494
2745,3329745,5462
2746,3329746,5414
2747,3329747,5398
2748,3329748,5392
2749,3329749,5343
2750,3329750,5343
2751,3329751,5355
2752,3329752,5332
2753,3329753,5341
2754,3329754,5336
2755,3329755,5304
2756,3329756,5316
2757,3329757,5300
2758,3329758,5289
2759,3329759,5333
2760,3329760,5305
2761,3329761,5274
2762,3329762,5292
2763,3329763,5294
2764,3329764,5275
2765,3329765,5309
2766,3329766,5304
2767,3329767,5281
2768,3329768,5291
2769,3329769,5296
2770,3329770,5279
2771,3329771,5307
2772,3329772,5305
2773,3329773,5285
2774,3329774,5290
2775,3329775,5283
2776,3329776,5283
2777,3329777,5301
2778,3329778,5290
2779,3329779,5275
2780,3329780,5286
2781,3329781,5274
2782,3329782,5282
2783,3329783,5316
2784,3329784,5280
2785,3329785,5277
2786,3329786,5289
2787,3329787,5279
2788,3329788,5290
2789,3329789,5307
2790,3329790,5284
2791,3329791,5294
2792,3329792,5313
2793,3329793,5295
2794,3329794,5306
2795,3329795,5312
2796,3329796,5291
2797,3329797,5296
2798,3329798,5308
2799,3329799,5288
2800,3329800,5307
2801,3329801,5307
2802,3329802,5280
2803,3329803,5276
2804,3329804,5276
2805,3329805,5262
2806,3329806,5294
2807,3329807,5284
2808,3329808,5273
2809,3329809,5282
2810,3329810,5289
2811,3329811,5287
2812,3329812,5307
2813,3329813,5300
2814,3329814,5294
2815,3329815,5296
2816,3329816,5295
2817,3329817,5277
2818,3329818,5300
2819,3329819,5303
2820,3329820,5271
2821,3329821,5285
2822,3329822,5270
2823,3329823,5264
2824,3329824,5294
2825,3329825,5282
2826,3329826,5276
2827,3329827,5277
2828,3329828,5273
2829,3329829,5269
2830,3329830,5295
2831,3329831,5274
2832,3329832,5265
2833,3329833,5269
2834,3329834,5267
2835,3329835,5273
2836,3329836,5303
2837,3329837,5284
2838,3329838,5286
2839,3329839,5298
2840,3329840,5298
2841,3329841,5289
2842,3329842,5291
2843,3329843,5267
2844,3329844,5260
2845,3329845,5277
2846,3329846,5259
2847,3329847,5293
2848,3329848,5305
2849,3329849,5279
2850,3329850,5282
2851,3329851,5282
2852,3329852,5256
2853,3329853,5281
2854,3329854,5314
2855,3329855,5274
2856,3329856,5282
2857,3329857,5261
2858,3329858,5245
2859,3329859,5275
2860,3329860,5264
2861,3329861,5242
2862,3329862,5255
2863,3329863,5239
2864,3329864,5235
2865,3329865,5265
2866,3329866,5251
2867,3329867,5237
2868,3329868,5257
2869,3329869,5246
2870,3329870,5247
2871,3329871,5254
2872,3329872,5238
2873,3329873,5240
2874,3329874,5278
2875,3329875,5265
2876,3329876,5276
2877,3329877,5296
2878,3329878,5268
2879,3329879,5242
2880,3329880,5251
2881,3329881,5249
2882,3329882,5261
2883,3329883,5289
2884,3329884,5257
2885,3329885,5248
2886,3329886,5255
2887,3329887,5256
2888,3329888,5280
2889,3329889,5288
2890,3329890,5259
2891,3329891,5268
2892,3329892,5286
2893,3329893,5274
2894,3329894,5299
2895,3329895,5303
2896,3329896,5280
2897,3329897,5285
2898,3329898,5271
2899,3329899,5270
2900,3329900,5278
2901,3329901,5277
2902,3329902,5270
2903,3329903,5277
2904,3329904,5255
2905,3329905,5247
2906,3329906,5277
2907,3329907,5279
2908,3329908,5270
2909,3329909,5270
2910,3329910,5260
2911,3329911,5238
2912,3329912,5283
2913,3329913,5288
2914,3329914,5255
2915,3329915,5260
2916,3329916,5254
2917,3329917,5254
2918,3329918,5289
2919,3329919,5258
2920,3329920,5236
2921,3329921,5257
2922,3329922,5237
2923,3329923,5251
2924,3329924,5259
2925,3329925,5255
2926,3329926,5236
2927,3329927,5231
2928,3329928,5235
2929,3329929,5218
2930,3329930,5249
2931,3329931,5252
2932,3329932,5237
2933,3329933,5263
2934,3329934,5245
2935,3329935,5244
2936,3329936,5270
2937,3329937,5243
2938,3329938,5244
2939,3329939,5263
2940,3329940,5243
2941,3329941,5230
2942,3329942,5261
2943,3329943,5260
2944,3329944,5259
2945,3329945,5265
2946,3329946,5254
2947,3329947,5264
2948,3329948,5287
2949,3329949,5251
2950,3329950,5256
2951,3329951,5252
2952,3329952,5243
2953,3329953,5253
2954,3329954,5277
2955,3329955,5234
2956,3329956,5227
2957,3329957,5257
2958,3329958,5245
2959,3329959,5275
2960,3329960,5277
2961,3329961,5250
2962,3329962,5260
2963,3329963,5261
2964,3329964,5251
2965,3329965,5272
2966,3329966,5278
2967,3329967,5237
2968,3329968,5253
2969,3329969,5257
2970,3329970,5245
2971,3329971,5286
2972,3329972,5291
2973,3329973,5270
2974,3329974,5282
2975,3329975,5285
2976,3329976,5279
2977,3329977,5300
2978,3329978,5288
2979,3329979,5268
2980,3329980,5283
2981,3329981,5276
2982,3329982,5258
2983,3329983,5296
2984,3329984,5275
2985,3329985,5273
2986,3329986,5275
2987,3329987,5261
2988,3329988,5250
2989,3329989,5266
2990,3329990,5258
2991,3329991,5260
2992,3329992,5266
2993,3329993,5264
2994,3329994,5263
2995,3329995,5307
2996,3329996,5284
2997,3329997,5257
2998,3329998,5263
2999,3329999,5261
3000,3330000,5262
3001,3330001,5289
3002,3330002,5268
3003,3330003,5262
3004,3330004,5264
3005,3330005,5261
3006,3330006,5268
3007,3330007,5294
3008,3330008,5272
3009,3330009,5254
3010,3330010,5263
3011,3330011,5244
3012,3330012,5252
3013,3330013,5287
3014,3330014,5290
3015,3330015,5269
3016,3330016,5279
3017,3330017,5264
3018,3330018,5257
3019,3330019,5284
3020,3330020,5251
3021,3330021,5271
3022,3330022,5298
3023,3330023,5285
3024,3330024,5282
3025,3330025,5307
3026,3330026,5304
3027,3330027,5274
3028,3330028,5284
3029,3330029,5281
3030,3330030,5294
3031,3330031,5305
3032,3330032,5276
3033,3330033,5273
3034,3330034,5277
