,time,washer
0,2805000,2
1,2805001,2
2,2805002,2
3,2805003,2
4,2805004,2
5,2805005,2
6,2805006,2
7,2805007,2
8,2805008,2
9,2805009,2
10,2805010,2
11,2805011,2
12,2805012,2
13,2805013,2
14,2805014,2
15,2805015,2
16,2805016,2
17,2805017,2
18,2805018,2
19,2805019,2
20,2805020,2
21,2805021,2
22,2805022,2
23,2805023,2
24,2805024,2
25,2805025,2
26,2805026,2
27,2805027,2
28,2805028,2
29,2805029,2
30,2805030,2
31,2805031,2
32,2805032,2
33,2805033,2
34,2805034,2
35,2805035,2
36,2805036,2
37,2805037,2
38,2805038,2
39,2805039,2
40,2805040,2
41,2805041,2
42,2805042,2
43,2805043,2
44,2805044,2
45,2805045,2
46,2805046,2
47,2805047,2
48,2805048,2
49,2805049,2
50,2805050,2
51,2805051,2
52,2805052,2
53,2805053,2
54,2805054,2
55,2805055,2
56,2805056,2
57,2805057,3
58,2805058,2
59,2805059,2
60,2805060,2
61,2805061,2
62,2805062,2
63,2805063,2
64,2805064,2
65,2805065,2
66,2805066,2
67,2805067,2
68,2805068,2
69,2805069,2
70,2805070,2
71,2805071,2
72,2805072,2
73,2805073,2
74,2805074,2
75,2805075,2
76,2805076,2
77,2805077,2
78,2805078,2
79,2805079,2
80,2805080,2
81,2805081,2
82,2805082,2
83,2805083,2
84,2805084,2
85,2805085,2
86,2805086,2
87,2805087,2
88,2805088,2
89,2805089,2
90,2805090,2
91,2805091,2
92,2805092,3
93,2805093,2
94,2805094,2
95,2805095,2
96,2805096,2
97,2805097,3
98,2805098,2
99,2805099,2
100,2805100,2
101,2805101,2
102,2805102,2
103,2805103,2
104,2805104,2
105,2805105,2
106,2805106,2
107,2805107,2
108,2805108,2
109,2805109,2
110,2805110,2
111,2805111,2
112,2805112,2
113,2805113,2
114,2805114,2
115,2805115,2
116,2805116,2
117,2805117,2
118,2805118,2
119,2805119,2
120,2805120,2
121,2805121,2
122,2805122,2
123,2805123,2
124,2805124,2
125,2805125,2
126,2805126,3
127,2805127,2
128,2805128,2
129,2805129,2
130,2805130,2
131,2805131,3
132,2805132,2
133,2805133,2
134,2805134,2
135,2805135,2
136,2805136,2
137,2805137,2
138,2805138,2
139,2805139,2
140,2805140,2
141,2805141,2
142,2805142,2
143,2805143,2
144,2805144,2
145,2805145,2
146,2805146,2
147,2805147,2
148,2805148,3
149,2805149,2
150,2805150,2
151,2805151,2
152,2805152,2
153,2805153,2
154,2805154,3
155,2805155,2
156,2805156,2
157,2805157,2
158,2805158,2
159,2805159,2
160,2805160,2
161,2805161,2
162,2805162,2
163,2805163,2
164,2805164,2
165,2805165,2
166,2805166,2
167,2805167,2
168,2805168,2
169,2805169,2
170,2805170,2
171,2805171,2
172,2805172,2
173,2805173,2
