,time,washer
0,4950000,2
1,4950001,2
2,4950002,2
3,4950003,2
4,4950004,3
5,4950005,2
6,4950006,2
7,4950007,2
8,4950008,2
9,4950009,2
10,4950010,2
11,4950011,2
12,4950012,2
13,4950013,2
14,4950014,2
15,4950015,3
16,4950016,2
17,4950017,2
18,4950018,2
19,4950019,2
20,4950020,2
21,4950021,2
22,4950022,2
23,4950023,2
24,4950024,2
25,4950025,2
26,4950026,2
27,4950027,3
28,4950028,2
29,4950029,2
30,4950030,2
31,4950031,2
32,4950032,2
33,4950033,2
34,4950034,2
35,4950035,2
36,4950036,2
37,4950037,2
38,4950038,2
39,4950039,2
40,4950040,10
41,4950041,2
42,4950042,3
43,4950043,2
44,4950044,3
45,4950045,2
46,4950046,2
47,4950047,2
48,4950048,2
49,4950049,2
50,4950050,2
51,4950051,2
52,4950052,2
53,4950053,2
54,4950054,2
55,4950055,2
56,4950056,2
57,4950057,2
58,4950058,2
59,4950059,2
60,4950060,2
61,4950061,2
62,4950062,2
63,4950063,2
64,4950064,2
65,4950065,2
66,4950066,2
67,4950067,2
68,4950068,2
69,4950069,2
70,4950070,2
71,4950071,2
72,4950072,2
73,4950073,2
74,4950074,3
75,4950075,2
76,4950076,2
77,4950077,2
78,4950078,2
79,4950079,2
80,4950080,2
81,4950081,2
82,4950082,2
83,4950083,2
84,4950084,2
85,4950085,2
86,4950086,2
87,4950087,2
88,4950088,2
89,4950089,2
90,4950090,2
91,4950091,3
92,4950092,2
93,4950093,2
94,4950094,2
95,4950095,2
96,4950096,2
97,4950097,2
98,4950098,3
99,4950099,2
100,4950100,2
101,4950101,2
102,4950102,2
103,4950103,2
104,4950104,2
105,4950105,2
106,4950106,2
107,4950107,1
108,4950108,2
109,4950109,2
110,4950110,2
111,4950111,2
112,4950112,2
113,4950113,2
114,4950114,2
115,4950115,2
116,4950116,2
117,4950117,2
118,4950118,2
119,4950119,2
120,4950120,2
121,4950121,2
122,4950122,2
123,4950123,2
124,4950124,2
125,4950125,2
126,4950126,2
127,4950127,2
128,4950128,2
129,4950129,2
130,4950130,2
131,4950131,2
132,4950132,2
133,4950133,2
134,4950134,2
135,4950135,2
136,4950136,3
137,4950137,2
138,4950138,2
139,4950139,2
140,4950140,2
141,4950141,2
142,4950142,2
143,4950143,2
144,4950144,2
145,4950145,2
146,4950146,2
147,4950147,2
148,4950148,2
149,4950149,2
150,4950150,2
151,4950151,2
152,4950152,2
153,4950153,2
154,4950154,2
155,4950155,2
156,4950156,2
157,4950157,2
158,4950158,2
159,4950159,2
160,4950160,2
161,4950161,2
162,4950162,2
163,4950163,2
164,4950164,2
165,4950165,2
166,4950166,2
167,4950167,2
168,4950168,2
169,4950169,2
170,4950170,2
171,4950171,2
172,4950172,2
173,4950173,2
174,4950174,2
175,4950175,2
176,4950176,2
177,4950177,2
178,4950178,2
179,4950179,2
180,4950180,2
181,4950181,2
182,4950182,2
183,4950183,2
184,4950184,2
185,4950185,2
186,4950186,2
187,4950187,2
188,4950188,2
189,4950189,2
190,4950190,2
191,4950191,2
192,4950192,2
193,4950193,2
194,4950194,2
195,4950195,2
196,4950196,2
197,4950197,2
198,4950198,2
199,4950199,2
200,4950200,2
201,4950201,2
202,4950202,2
203,4950203,2
204,4950204,2
205,4950205,2
206,4950206,2
207,4950207,2
208,4950208,2
209,4950209,2
210,4950210,2
211,4950211,2
212,4950212,2
213,4950213,2
214,4950214,2
215,4950215,2
216,4950216,2
217,4950217,2
218,4950218,2
219,4950219,2
220,4950220,2
221,4950221,2
222,4950222,2
223,4950223,2
224,4950224,2
225,4950225,2
226,4950226,2
227,4950227,2
228,4950228,2
229,4950229,2
230,4950230,2
231,4950231,2
232,4950232,2
233,4950233,2
234,4950234,2
235,4950235,2
236,4950236,2
237,4950237,2
238,4950238,2
239,4950239,2
240,4950240,2
241,4950241,2
242,4950242,2
243,4950243,2
244,4950244,2
245,4950245,2
246,4950246,2
247,4950247,2
248,4950248,2
249,4950249,2
250,4950250,2
251,4950251,2
252,4950252,2
253,4950253,2
254,4950254,2
255,4950255,2
256,4950256,2
257,4950257,2
258,4950258,2
259,4950259,2
260,4950260,2
261,4950261,2
262,4950262,2
263,4950263,2
264,4950264,2
265,4950265,2
266,4950266,2
267,4950267,2
268,4950268,2
269,4950269,2
270,4950270,2
271,4950271,2
272,4950272,2
273,4950273,2
274,4950274,2
275,4950275,2
276,4950276,2
277,4950277,2
278,4950278,2
279,4950279,2
280,4950280,2
281,4950281,2
282,4950282,2
283,4950283,2
284,4950284,2
285,4950285,2
286,4950286,2
287,4950287,2
288,4950288,2
289,4950289,2
290,4950290,2
291,4950291,2
292,4950292,2
293,4950293,2
294,4950294,2
295,4950295,2
296,4950296,2
297,4950297,2
298,4950298,2
299,4950299,2
300,4950300,2
301,4950301,2
302,4950302,2
303,4950303,2
304,4950304,2
305,4950305,2
306,4950306,2
307,4950307,2
308,4950308,2
309,4950309,2
310,4950310,2
311,4950311,2
312,4950312,2
313,4950313,2
314,4950314,2
315,4950315,2
316,4950316,2
317,4950317,2
318,4950318,2
319,4950319,2
320,4950320,2
321,4950321,2
322,4950322,2
323,4950323,2
324,4950324,2
325,4950325,2
326,4950326,2
327,4950327,2
328,4950328,2
329,4950329,2
330,4950330,2
331,4950331,2
332,4950332,2
333,4950333,2
334,4950334,2
335,4950335,2
336,4950336,2
337,4950337,2
338,4950338,2
339,4950339,2
340,4950340,2
341,4950341,2
342,4950342,2
343,4950343,2
344,4950344,2
345,4950345,2
346,4950346,2
347,4950347,2
348,4950348,2
349,4950349,2
350,4950350,2
351,4950351,2
352,4950352,2
353,4950353,2
354,4950354,2
355,4950355,2
356,4950356,2
357,4950357,2
358,4950358,2
359,4950359,2
360,4950360,2
361,4950361,2
362,4950362,2
363,4950363,2
364,4950364,2
365,4950365,2
366,4950366,2
367,4950367,2
368,4950368,2
369,4950369,3
370,4950370,3
371,4950371,2
372,4950372,2
373,4950373,2
374,4950374,2
375,4950375,2
376,4950376,2
377,4950377,2
378,4950378,2
379,4950379,2
380,4950380,2
381,4950381,2
382,4950382,2
383,4950383,2
384,4950384,2
385,4950385,2
386,4950386,2
387,4950387,2
388,4950388,2
389,4950389,2
390,4950390,2
391,4950391,2
392,4950392,2
393,4950393,2
394,4950394,2
395,4950395,2
396,4950396,2
397,4950397,2
398,4950398,2
399,4950399,2
400,4950400,2
401,4950401,2
402,4950402,2
403,4950403,2
404,4950404,2
405,4950405,2
406,4950406,2
407,4950407,2
408,4950408,2
409,4950409,2
410,4950410,2
411,4950411,2
412,4950412,2
413,4950413,2
414,4950414,2
415,4950415,2
416,4950416,2
417,4950417,2
418,4950418,2
419,4950419,2
420,4950420,2
421,4950421,2
422,4950422,2
423,4950423,2
424,4950424,2
425,4950425,2
426,4950426,2
427,4950427,2
428,4950428,2
429,4950429,2
430,4950430,2
431,4950431,2
432,4950432,3
433,4950433,2
434,4950434,2
435,4950435,2
436,4950436,2
437,4950437,2
438,4950438,2
439,4950439,2
440,4950440,2
441,4950441,2
442,4950442,2
443,4950443,2
444,4950444,2
445,4950445,2
446,4950446,2
447,4950447,2
448,4950448,2
