,time,washer
0,3575000,2
1,3575001,2
2,3575002,2
3,3575003,2
4,3575004,2
5,3575005,2
6,3575006,2
7,3575007,2
8,3575008,2
9,3575009,2
10,3575010,2
11,3575011,2
12,3575012,2
13,3575013,2
14,3575014,2
15,3575015,2
16,3575016,2
17,3575017,2
18,3575018,2
19,3575019,2
20,3575020,2
21,3575021,2
22,3575022,2
23,3575023,2
24,3575024,2
25,3575025,2
26,3575026,2
27,3575027,2
28,3575028,2
29,3575029,2
30,3575030,2
31,3575031,2
32,3575032,2
33,3575033,2
34,3575034,2
35,3575035,2
36,3575036,2
37,3575037,2
38,3575038,2
39,3575039,2
40,3575040,2
41,3575041,2
42,3575042,2
43,3575043,2
44,3575044,2
45,3575045,2
46,3575046,2
47,3575047,2
48,3575048,2
49,3575049,2
50,3575050,2
51,3575051,2
52,3575052,2
53,3575053,2
54,3575054,2
55,3575055,2
56,3575056,2
57,3575057,2
58,3575058,2
59,3575059,2
60,3575060,2
61,3575061,2
62,3575062,2
63,3575063,2
64,3575064,2
65,3575065,2
66,3575066,2
67,3575067,2
68,3575068,2
69,3575069,2
70,3575070,2
71,3575071,2
72,3575072,2
73,3575073,2
74,3575074,2
75,3575075,2
76,3575076,2
77,3575077,2
78,3575078,2
79,3575079,3
80,3575080,2
81,3575081,2
82,3575082,2
83,3575083,2
84,3575084,2
85,3575085,2
86,3575086,2
87,3575087,2
88,3575088,2
89,3575089,1
90,3575090,2
91,3575091,2
92,3575092,2
93,3575093,2
94,3575094,2
95,3575095,2
96,3575096,2
97,3575097,2
98,3575098,2
99,3575099,2
100,3575100,2
101,3575101,2
102,3575102,2
103,3575103,2
104,3575104,2
105,3575105,2
106,3575106,2
107,3575107,2
108,3575108,2
109,3575109,2
110,3575110,2
111,3575111,2
112,3575112,2
113,3575113,2
114,3575114,2
115,3575115,2
116,3575116,2
117,3575117,2
118,3575118,2
119,3575119,2
120,3575120,2
121,3575121,2
122,3575122,2
123,3575123,1
124,3575124,2
125,3575125,2
126,3575126,2
127,3575127,2
128,3575128,2
129,3575129,2
130,3575130,2
131,3575131,2
132,3575132,2
133,3575133,2
134,3575134,2
135,3575135,2
136,3575136,2
137,3575137,2
138,3575138,2
139,3575139,2
140,3575140,2
141,3575141,2
142,3575142,2
143,3575143,2
144,3575144,2
145,3575145,2
146,3575146,2
147,3575147,2
148,3575148,2
149,3575149,2
150,3575150,2
151,3575151,2
152,3575152,2
153,3575153,2
154,3575154,2
155,3575155,3
156,3575156,2
157,3575157,2
158,3575158,2
159,3575159,2
160,3575160,2
161,3575161,2
162,3575162,2
163,3575163,2
164,3575164,2
165,3575165,2
166,3575166,2
167,3575167,2
168,3575168,2
169,3575169,2
170,3575170,2
171,3575171,2
172,3575172,2
173,3575173,2
174,3575174,2
175,3575175,2
176,3575176,2
177,3575177,2
178,3575178,2
179,3575179,2
180,3575180,2
181,3575181,2
182,3575182,2
183,3575183,2
184,3575184,2
185,3575185,2
186,3575186,2
187,3575187,2
188,3575188,2
189,3575189,2
190,3575190,2
191,3575191,2
192,3575192,2
193,3575193,2
194,3575194,2
195,3575195,2
196,3575196,2
197,3575197,2
198,3575198,2
199,3575199,2
200,3575200,2
201,3575201,2
202,3575202,2
203,3575203,2
204,3575204,2
205,3575205,2
206,3575206,2
207,3575207,2
208,3575208,2
209,3575209,2
210,3575210,2
211,3575211,2
212,3575212,2
213,3575213,2
214,3575214,2
215,3575215,2
216,3575216,2
217,3575217,2
218,3575218,2
219,3575219,2
220,3575220,2
221,3575221,2
222,3575222,2
223,3575223,2
224,3575224,2
225,3575225,2
226,3575226,2
227,3575227,2
228,3575228,2
229,3575229,2
230,3575230,2
231,3575231,2
232,3575232,2
233,3575233,2
234,3575234,2
235,3575235,2
236,3575236,2
237,3575237,2
238,3575238,2
239,3575239,2
240,3575240,2
241,3575241,2
242,3575242,2
243,3575243,2
244,3575244,2
245,3575245,2
246,3575246,2
247,3575247,2
248,3575248,2
249,3575249,2
250,3575250,2
251,3575251,2
252,3575252,2
253,3575253,2
254,3575254,2
255,3575255,2
256,3575256,2
257,3575257,2
258,3575258,2
259,3575259,2
260,3575260,2
261,3575261,2
262,3575262,2
263,3575263,2
264,3575264,2
265,3575265,2
266,3575266,2
267,3575267,2
268,3575268,2
269,3575269,2
270,3575270,2
271,3575271,2
272,3575272,2
273,3575273,2
274,3575274,2
275,3575275,2
276,3575276,2
277,3575277,2
278,3575278,2
279,3575279,2
280,3575280,2
281,3575281,2
282,3575282,2
283,3575283,2
284,3575284,2
285,3575285,2
286,3575286,2
287,3575287,2
288,3575288,2
289,3575289,2
290,3575290,2
291,3575291,2
292,3575292,2
293,3575293,2
294,3575294,2
295,3575295,2
296,3575296,2
297,3575297,2
298,3575298,2
299,3575299,2
300,3575300,2
301,3575301,2
302,3575302,2
303,3575303,1
304,3575304,2
305,3575305,2
306,3575306,2
307,3575307,2
308,3575308,2
309,3575309,2
310,3575310,2
311,3575311,2
312,3575312,2
313,3575313,2
314,3575314,2
315,3575315,2
316,3575316,2
317,3575317,2
318,3575318,2
319,3575319,2
320,3575320,2
321,3575321,2
322,3575322,2
323,3575323,2
324,3575324,2
325,3575325,2
326,3575326,2
327,3575327,2
328,3575328,2
329,3575329,2
330,3575330,2
331,3575331,2
332,3575332,2
333,3575333,2
334,3575334,2
335,3575335,2
336,3575336,2
337,3575337,2
338,3575338,2
339,3575339,2
340,3575340,2
341,3575341,2
342,3575342,2
343,3575343,2
344,3575344,2
345,3575345,2
346,3575346,2
347,3575347,2
348,3575348,2
349,3575349,2
350,3575350,2
351,3575351,2
352,3575352,2
353,3575353,2
354,3575354,2
355,3575355,2
356,3575356,2
357,3575357,2
358,3575358,2
359,3575359,2
360,3575360,2
361,3575361,2
362,3575362,2
363,3575363,2
364,3575364,2
365,3575365,2
366,3575366,2
367,3575367,2
368,3575368,2
369,3575369,2
370,3575370,2
371,3575371,2
372,3575372,2
373,3575373,2
374,3575374,2
375,3575375,2
376,3575376,2
377,3575377,2
378,3575378,2
379,3575379,2
380,3575380,2
381,3575381,2
382,3575382,2
383,3575383,2
384,3575384,2
385,3575385,2
386,3575386,2
387,3575387,2
388,3575388,2
389,3575389,2
390,3575390,2
391,3575391,2
392,3575392,2
393,3575393,2
394,3575394,2
395,3575395,2
396,3575396,2
397,3575397,2
398,3575398,2
399,3575399,2
400,3575400,2
401,3575401,2
402,3575402,2
403,3575403,2
404,3575404,2
405,3575405,2
406,3575406,2
407,3575407,2
408,3575408,2
409,3575409,2
410,3575410,2
411,3575411,2
412,3575412,2
413,3575413,2
414,3575414,2
415,3575415,2
416,3575416,2
417,3575417,2
418,3575418,2
419,3575419,2
420,3575420,2
421,3575421,2
422,3575422,2
423,3575423,2
424,3575424,2
425,3575425,2
426,3575426,2
427,3575427,2
428,3575428,2
429,3575429,2
430,3575430,2
431,3575431,2
432,3575432,2
433,3575433,2
434,3575434,2
435,3575435,2
436,3575436,2
437,3575437,2
438,3575438,2
439,3575439,2
440,3575440,2
441,3575441,2
442,3575442,2
443,3575443,2
444,3575444,2
445,3575445,2
446,3575446,2
447,3575447,2
448,3575448,2
449,3575449,2
450,3575450,2
451,3575451,2
452,3575452,2
453,3575453,2
454,3575454,2
455,3575455,2
456,3575456,2
457,3575457,2
458,3575458,2
459,3575459,2
460,3575460,2
461,3575461,2
462,3575462,2
463,3575463,2
464,3575464,2
465,3575465,2
466,3575466,3
467,3575467,2
468,3575468,2
469,3575469,2
470,3575470,2
471,3575471,2
472,3575472,2
473,3575473,2
474,3575474,2
475,3575475,2
476,3575476,2
477,3575477,2
478,3575478,2
479,3575479,2
480,3575480,2
481,3575481,2
482,3575482,2
483,3575483,2
484,3575484,2
485,3575485,2
486,3575486,2
487,3575487,2
488,3575488,2
489,3575489,2
490,3575490,2
491,3575491,2
492,3575492,2
493,3575493,2
494,3575494,2
495,3575495,2
496,3575496,2
497,3575497,2
498,3575498,2
499,3575499,2
500,3575500,2
501,3575501,2
502,3575502,2
503,3575503,2
504,3575504,2
505,3575505,2
506,3575506,2
507,3575507,2
508,3575508,2
509,3575509,2
510,3575510,2
511,3575511,2
512,3575512,2
513,3575513,2
514,3575514,2
515,3575515,2
516,3575516,2
517,3575517,2
518,3575518,2
519,3575519,2
520,3575520,2
521,3575521,2
522,3575522,2
523,3575523,2
524,3575524,2
525,3575525,2
526,3575526,2
527,3575527,2
528,3575528,2
529,3575529,2
530,3575530,2
531,3575531,2
532,3575532,2
533,3575533,2
534,3575534,2
535,3575535,2
536,3575536,4
537,3575537,2
538,3575538,2
539,3575539,2
540,3575540,2
541,3575541,2
542,3575542,2
543,3575543,3
544,3575544,2
545,3575545,2
546,3575546,2
547,3575547,2
548,3575548,2
549,3575549,2
550,3575550,2
551,3575551,2
552,3575552,2
553,3575553,2
554,3575554,2
555,3575555,2
556,3575556,2
557,3575557,2
558,3575558,2
559,3575559,3
560,3575560,2
561,3575561,2
562,3575562,2
563,3575563,2
564,3575564,2
565,3575565,2
566,3575566,2
567,3575567,2
568,3575568,2
569,3575569,2
570,3575570,2
571,3575571,2
572,3575572,2
573,3575573,2
574,3575574,2
575,3575575,2
576,3575576,2
577,3575577,2
578,3575578,2
579,3575579,2
580,3575580,2
581,3575581,2
582,3575582,2
583,3575583,2
584,3575584,2
585,3575585,2
586,3575586,2
587,3575587,2
588,3575588,2
589,3575589,2
590,3575590,2
591,3575591,3
592,3575592,2
593,3575593,2
594,3575594,2
595,3575595,2
596,3575596,2
597,3575597,2
598,3575598,2
599,3575599,2
600,3575600,2
601,3575601,2
602,3575602,2
603,3575603,3
604,3575604,1
605,3575605,2
606,3575606,2
607,3575607,2
608,3575608,2
609,3575609,2
610,3575610,2
611,3575611,2
612,3575612,2
613,3575613,2
614,3575614,2
615,3575615,2
616,3575616,2
617,3575617,2
618,3575618,2
619,3575619,2
620,3575620,2
621,3575621,2
622,3575622,2
623,3575623,2
624,3575624,2
625,3575625,2
626,3575626,2
627,3575627,2
628,3575628,2
629,3575629,2
630,3575630,2
631,3575631,2
632,3575632,2
633,3575633,2
634,3575634,2
635,3575635,2
636,3575636,2
637,3575637,2
638,3575638,2
639,3575639,3
640,3575640,2
641,3575641,2
642,3575642,2
643,3575643,2
644,3575644,2
645,3575645,2
646,3575646,2
647,3575647,2
648,3575648,2
649,3575649,4
650,3575650,3
651,3575651,2
652,3575652,2
653,3575653,2
654,3575654,2
655,3575655,2
656,3575656,2
657,3575657,2
658,3575658,2
659,3575659,2
660,3575660,3
661,3575661,2
662,3575662,2
663,3575663,2
664,3575664,2
665,3575665,2
666,3575666,2
667,3575667,3
668,3575668,3
669,3575669,2
670,3575670,2
671,3575671,2
672,3575672,2
673,3575673,2
674,3575674,2
675,3575675,2
676,3575676,2
677,3575677,2
678,3575678,2
679,3575679,2
680,3575680,2
681,3575681,2
682,3575682,3
683,3575683,2
684,3575684,2
685,3575685,2
686,3575686,2
687,3575687,2
688,3575688,3
